Time,Use [kW],HVAC [kW],Lighting [kW],Computers [kW],Kitchen Equipment [kW],Refrigeration [kW],Outdoor Temp [Â°C],Humidity [%],Day Type,Cloud Cover [%],Season
,61.80638292,27.24897542,15.30454706,4.956589536,2.594759964,11.70151094,20.84986675,33.30780914,Weekend,42.97353756,
,60.65011864,32.04059212,16.65841024,5.861201191,0.104453874,5.985461226,17.1368928,40.82150968,Weekend,3.714647043,
,63.99664975,24.97311556,19.59008794,6.982384319,2.329284146,10.12177779,20.75710091,59.78462893,Weekend,31.03278401,
,55.52134467,21.74834497,16.29823388,9.486474194,1.471411722,6.516879903,24.06274882,35.23357247,Weekend,3.93970117,
,67.20565455,32.76199113,13.76425769,9.188582718,2.120561884,9.370261129,21.29475365,52.55631719,Weekend,49.35232277,
,64.82748082,26.96014366,18.27205201,7.311316677,3.487354985,8.796613491,18.85526748,61.17297353,Weekend,30.57292198,
,69.30042234,30.74572792,18.33471357,10.6633737,2.882438059,6.674169087,20.1123534,47.53035899,Weekend,82.6686734,
,63.85191727,26.37475259,11.84105753,11.93478311,3.065392666,10.63593138,17.99384147,36.86702222,Weekend,56.893245,
,63.18494836,29.72001295,12.96233991,6.739455612,3.461454596,10.30168529,20.1026515,65.96983849,Weekend,92.1387953,
,62.05122466,32.74343168,15.27238023,7.190876505,0.31284481,6.531691428,15.80340449,60.58772967,Weekend,75.93658669,
,58.621035,28.66596043,11.78374901,8.69872696,0.804247419,8.668351189,24.20538347,52.90070843,Weekend,56.1519246,
,60.8263917,29.58649126,14.35096571,7.622937392,0.973080721,8.292916617,22.8746983,42.90679341,Weekend,12.37816207,
,61.18893589,31.07262499,14.46531779,5.437975006,2.60319989,7.609818212,19.84173452,50.76039847,Weekend,90.39661806,
,60.50191094,25.84307811,17.1303518,5.473427649,2.642560609,9.412492767,21.04359838,64.93959521,Weekend,4.289421226,
,62.63500001,28.23400265,15.25734851,8.007729781,1.371085058,9.764834008,20.20857352,58.61109887,Weekend,34.82096703,
,66.68878207,35.99468993,10.5676994,8.210449896,3.460602138,8.45534071,20.95325918,51.75511512,Weekend,8.198391345,
,67.13916394,25.18337384,17.65373843,10.60785085,0.468875916,13.2253249,19.45905537,58.08951525,Weekend,5.433096678,
,58.11263852,27.48300333,14.71110381,7.09769311,1.469848255,7.350990017,18.45497659,64.87731708,Weekend,82.76973695,
,68.57182804,30.67976548,15.08937887,9.867234579,1.460519456,11.47492964,21.15368405,46.41800271,Weekend,38.19355149,
,68.47877952,32.36134802,18.38326065,6.009054997,2.029191888,9.695923974,21.05124645,55.13980736,Weekend,29.10299854,
,56.11146102,21.86571917,15.32305553,6.068023668,2.915947043,9.938715607,20.03179361,49.78870896,Weekend,67.30246853,
,60.70298894,32.55845001,10.95652845,7.613927839,2.043676727,7.530405916,18.68325942,49.36899596,Weekend,38.53411984,
,67.97666867,36.00507756,13.01034064,8.534999352,2.43369327,7.992557859,18.39609893,48.17948775,Weekend,83.54492854,
,60.57177487,21.54211813,14.98564303,7.864364576,1.959523797,14.22012533,18.56477735,47.49499843,Weekend,88.03526571,
,60.03792806,24.67136685,15.06588423,10.37587888,2.114411969,7.810386131,18.47203999,57.16762983,Weekend,89.52285126,
,65.19163066,34.78921056,13.6474306,5.850630002,2.282425971,8.621933521,23.11320781,57.19528098,Weekend,39.49798324,
,57.10258429,23.95893036,15.89726681,7.151049,2.002641743,8.092696379,18.68262092,65.47256074,Weekend,49.06647374,
,52.44946405,22.24391442,15.90360768,5.448639966,-0.1196491,8.972951074,20.38687697,47.92776572,Weekend,61.0565784,
,73.99788775,35.94671481,14.12687603,10.05356083,0.152548126,13.71818796,19.05227562,50.39088316,Weekend,35.17851087,
,64.17232289,35.07279442,12.43855887,7.97191541,1.8337377,6.855316489,22.02370595,40.91626447,Weekend,62.29871134,
,96.58420741,48.67288327,17.70641213,12.72566348,8.634410181,8.844838349,20.24371221,38.11092545,Weekday,28.39975234,
,111.7427964,58.13630862,26.52263368,11.85270722,5.184974469,10.04617238,19.84467056,34.9082187,Weekday,90.86850818,
,107.6265107,55.20990361,21.88801889,14.58491253,3.854395399,12.08928027,19.43872969,40.34810948,Weekday,48.95950119,
,96.89946952,47.15939894,22.63682258,14.31837012,2.04399523,10.74088265,20.58517912,55.06650343,Weekday,12.1853115,
,96.62149898,49.19347286,20.10713062,12.71426775,4.887848982,9.718778772,23.35572126,37.82821314,Weekday,23.5782006,
,102.88725,46.66709414,21.87355476,19.4263624,2.274993302,12.64524542,19.01504794,44.89275203,Weekday,47.8183833,
,101.2902382,47.09129712,24.14712562,11.98102323,5.361365355,12.70942686,18.67433855,33.73243292,Weekday,61.02269999,
,106.1750499,56.632672,20.74989827,14.25007106,6.306105899,8.236302649,21.43327596,56.45457421,Weekday,20.55294239,
,215.5643775,90.54812263,51.4612755,35.9284279,26.58905879,11.03749271,18.88029791,64.98587067,Weekday,94.36983996,
,212.7343555,95.0547545,51.48575864,34.43362275,23.0893294,8.67089022,18.8904733,33.95447473,Weekday,13.07035131,
,226.806711,103.9052648,60.51087603,36.34855906,15.90023379,10.1417773,17.74591895,68.34658664,Weekday,11.2969734,
,228.852776,119.6862853,45.82845928,36.77016688,18.63215167,7.935712849,16.70835044,63.12049888,Weekday,16.06160688,
,202.6777444,93.33923286,41.79293401,43.79707974,16.56914881,7.17934901,16.256867,39.2137091,Weekday,79.5290784,
,189.7806727,89.688369,40.29099413,39.80820703,14.32863053,5.664471965,15.21362575,40.80901847,Weekday,14.48347779,
,211.569992,93.43482662,50.54473362,40.37439449,17.31801468,9.898022592,19.38979659,43.25726107,Weekday,57.04385435,
,228.9119222,108.6543986,51.16916591,38.04515247,18.55126716,12.49193809,18.30737888,65.1118223,Weekday,61.03094451,
,84.23371114,43.55081666,17.80484543,12.10641469,5.680692098,5.090942256,18.6654388,48.46937981,Weekday,27.51820084,
,88.47312885,46.58195076,18.0516976,14.29346001,3.473856549,6.07216392,18.64892542,48.15656061,Weekday,95.31362095,
,97.87895579,52.47420874,20.67933623,10.87139525,2.146911449,11.70710413,18.17844811,38.20975361,Weekday,67.3331863,
,97.46481982,54.24019274,14.84342062,14.05557769,4.108814566,10.2168142,19.29258127,39.29438449,Weekday,9.121130922,
,102.735602,58.09389035,18.60109011,8.248214268,5.218314283,12.57409296,17.94446899,38.68856207,Weekday,11.51417871,
,102.1466342,56.77313782,20.56731647,8.173891456,4.597386857,12.03490162,17.53222727,60.98553521,Weekday,42.78057137,
,101.6987673,51.1819541,18.47695559,13.37500112,7.505137614,11.15971892,23.24151693,31.98497885,Weekday,40.02091399,
,103.4136242,52.52467301,19.04667188,14.79822476,7.162386635,9.881667968,22.49618208,37.93733736,Weekday,89.44231582,
,96.16971877,49.78942085,21.47672333,12.07522775,6.196786719,6.631560116,15.71087301,68.39644921,Weekday,11.79479811,
,91.08305931,41.43035952,21.82185483,10.58628066,6.204230489,11.04033382,21.61465796,67.84462195,Weekday,98.57976101,
,87.15767352,52.41070942,15.18274005,8.613801809,4.929901104,6.020521133,20.01003621,52.1150367,Weekday,25.26887732,
,93.75507498,50.60985583,19.58017749,10.32028874,3.910901522,9.3338514,22.46359683,62.13802112,Weekday,29.11934389,
,100.0740993,55.43109956,23.54364865,12.99916436,-0.138959161,8.239145906,17.96843506,67.67824702,Weekday,4.336023388,
,97.39337966,51.69698817,19.10127127,14.0861961,3.284186402,9.224737717,19.22231294,51.30276146,Weekday,20.07992672,
,90.38354565,45.50270547,20.22006505,12.12289411,2.950859355,9.587021659,20.2086103,49.89608974,Weekday,29.30913532,
,84.45712398,42.97363874,14.16952291,14.72147816,3.089666037,9.502818133,20.61106972,54.20084494,Weekday,50.6955836,
,244.7359184,106.5461372,55.97025836,47.42983664,23.67414781,11.11553844,18.14365409,66.96412878,Weekday,2.135472847,
,222.2548335,93.46771678,56.79657068,37.55285247,25.37827665,9.059416948,16.58065808,68.62634842,Weekday,90.62305209,
,210.7549127,106.3055778,49.49934572,26.8012837,18.6900888,9.458616622,17.0144239,55.11331437,Weekday,7.193978045,
,231.6867557,106.4665024,50.39992864,42.78100697,21.18501602,10.85430164,20.68879593,64.18099562,Weekday,37.62665248,
,229.1085026,116.0008992,58.17230817,36.40835047,11.15181671,7.375128129,20.28162801,68.49041867,Weekday,49.45184249,
,244.393388,114.3290734,52.44732052,37.29225467,27.28431651,13.04042291,20.74677516,39.28428052,Weekday,88.40026391,
,241.1286661,102.8011966,48.21794588,47.93537153,27.23647718,14.93767496,18.78111076,57.93070154,Weekday,39.03002315,
,201.7925328,97.65670697,41.25014224,34.70933172,17.58466899,10.59168289,17.36413996,55.64708593,Weekday,39.9281782,
,96.24131026,51.09630104,24.49305823,9.940880873,2.70617207,8.004898048,16.93783508,38.77003876,Weekday,38.63841732,
,104.3798583,52.91897887,20.2681518,12.70939411,6.504062434,11.97927109,20.77159577,30.50294339,Weekday,98.69829747,
,92.01510989,49.72428365,16.96505245,8.229029448,5.110750293,11.98599405,20.36572432,51.48023797,Weekday,56.23251164,
,95.34729989,48.86992247,23.32509756,9.969346508,3.091733523,10.09119983,16.60324228,56.43990827,Weekday,64.84315312,
,96.20008929,46.12122496,22.71667555,15.6869319,2.348779755,9.326477141,14.91993819,30.95003135,Weekday,65.66797101,
,89.96838029,45.31852226,18.32552399,12.98678727,4.935139886,8.402406885,23.17607403,58.92546625,Weekday,38.79898394,
,97.12380033,48.17369337,20.60081412,17.19637764,5.306535861,5.846379325,22.27152569,52.63501495,Weekday,74.56831167,
,104.2494588,50.68366152,23.34461349,16.01606373,3.011505619,11.19361446,17.66039612,53.08737841,Weekday,58.02199029,
,105.798975,51.99964596,25.49846831,12.55845724,6.053426762,9.68897669,16.7824704,34.15371744,Weekday,31.0121291,
,95.19547593,54.05345696,19.18247221,4.285308958,6.325229994,11.34900782,19.0056736,56.35251885,Weekday,43.9574525,
,85.22701282,43.15205121,20.09356616,10.50801039,5.195093902,6.278291148,17.7494543,57.54462904,Weekday,90.46330924,
,92.51437604,48.89638108,15.23355204,12.93925941,5.747715118,9.697468389,19.39294131,51.53636957,Weekday,56.9768577,
,95.69352067,49.96482292,18.43688897,12.79731007,4.369670829,10.12482788,20.35764811,47.67614985,Weekday,66.09084846,
,94.19014711,46.16549127,22.13020386,11.8312395,4.46904425,9.59416823,19.84964881,56.69495556,Weekday,61.99653481,
,103.5172247,51.26313295,22.17315748,15.09966555,4.232472455,10.74879628,18.14619843,50.00044375,Weekday,56.40863093,
,100.1938319,50.42414239,16.43586197,16.78189473,5.387469241,11.16446352,17.87310914,45.97383826,Weekday,0.600626259,
,246.4671026,109.7177366,60.00601442,48.91794348,22.21317297,5.612235147,20.17332143,39.36553336,Weekday,66.86865351,
,221.7644963,87.24753517,51.70523632,45.65394267,26.67498241,10.48279976,16.90251006,56.58067063,Weekday,40.55009913,
,197.8143446,79.15821595,49.0031542,39.92334701,21.91886166,7.810765736,16.945204,46.79458501,Weekday,31.32545647,
,212.1842708,98.42103411,43.39044272,34.80489951,24.32670923,11.24118523,19.26935539,53.2138103,Weekday,45.62918319,
,187.9605235,85.14252746,45.75240709,36.18582368,16.87817802,4.001587247,17.7893516,36.59302866,Weekday,16.85017346,
,234.2293853,105.7405788,58.80343926,36.12818797,25.36027315,8.196906127,16.29784253,57.57461893,Weekday,58.60380084,
,197.9821653,75.00799988,51.64739979,41.54687584,20.48560271,9.294287036,19.80543029,38.69187278,Weekday,86.40115813,
,252.3858769,123.6359762,53.90827168,40.02342253,22.32646438,12.49174213,17.52636488,40.79463714,Weekday,91.76006673,
,94.17321792,56.04214632,18.3844111,8.332528115,5.07448209,6.339650288,19.68278714,40.52180979,Weekday,34.20470294,
,97.33290079,52.17654581,16.95753472,10.28141593,9.067199746,8.850204588,18.64368177,50.12719069,Weekday,20.06143049,
,101.2128063,42.00996397,27.00542216,11.56195109,6.26975984,14.36570924,18.07631769,60.41529898,Weekday,81.85963881,
,101.831747,55.84992987,22.12143657,9.177199514,3.790018084,10.89316298,16.74848925,57.80819979,Weekday,67.25843766,
,101.5789726,50.60441974,17.56589524,17.05071254,6.148519028,10.20942603,18.40462881,60.15529585,Weekday,21.93296245,
,100.8942878,53.0070447,19.37626211,13.81434418,6.621316538,8.075320262,18.68475807,51.13617533,Weekday,29.6975492,
,92.58111147,43.7384926,17.13543728,17.94131193,2.187477213,11.57839244,17.13142833,37.97445736,Weekday,95.97411764,
,96.41465338,52.26570218,21.90035797,11.65744407,1.684031088,8.907118067,20.89891048,34.73268186,Weekday,37.68443963,
,95.16846244,53.83873079,18.47584601,7.452233696,4.213816576,11.18783536,19.70448356,64.96569633,Weekday,40.31351486,
,100.0036396,56.48952093,21.7383823,12.99939868,0.589459488,8.186878158,16.07727152,45.13631602,Weekday,27.34238879,
,90.95677906,53.86979204,16.81883357,9.819211103,1.576147263,8.872795088,16.49847869,38.89075004,Weekday,49.41223481,
,100.5552564,53.78716833,18.2597608,19.36710377,0.88563036,8.2555931,20.34087424,38.62483344,Weekday,32.72349033,
,100.3419004,54.14150354,18.50463639,10.98510197,5.398579819,11.31207872,16.0515169,36.8438554,Weekday,74.46927302,
,100.8523153,49.75892324,21.18748084,17.21566392,1.686853638,11.00339367,18.49183733,42.57752422,Weekday,24.48177782,
,95.77283033,54.63666598,18.25856526,10.81533637,3.279770287,8.782492434,17.28255427,69.31697664,Weekday,6.57090014,
,93.47604128,48.7601409,19.99601525,12.05402973,2.102185568,10.56366983,12.87739365,57.41466095,Weekday,77.61860207,
,202.3083814,93.54344325,52.97031402,33.20164986,13.72011775,8.872856529,16.42798702,67.11112281,Weekday,97.35980403,
,223.9568137,105.8717228,53.87140203,36.51888348,15.50243741,12.192368,19.17303853,41.78503171,Weekday,90.55473947,
,191.3118518,80.31829039,48.05696564,40.62230123,14.97406618,7.340228361,20.41175482,46.62300632,Weekday,33.90819549,
,222.9214326,99.41585622,54.81171589,51.15975472,14.26738766,3.266718155,18.28905465,59.71225022,Weekday,12.82231017,
,222.2509978,104.8205119,51.97304718,34.04179597,21.33235298,10.08328978,20.17247727,44.05145334,Weekday,92.88875127,
,234.9516863,110.383137,50.8545487,39.44077293,23.54621073,10.727017,17.5609464,66.18706367,Weekday,96.57989572,
,248.9196527,112.8203638,56.71806048,45.61619785,20.65997089,13.10505969,17.65410174,39.8734346,Weekday,66.97690512,
,217.7426884,110.2439732,41.10336203,33.37379423,18.42475566,14.59680323,16.43572463,34.05948321,Weekday,25.7645538,
,94.55245766,52.6442812,18.19761023,9.874822995,4.213598162,9.622145072,21.56271172,65.54269912,Weekday,99.97747092,
,94.92358742,40.93974437,21.1047383,13.12346742,5.337933533,14.41770379,17.59495821,68.11336879,Weekday,5.24079722,
,93.53425001,48.30923083,19.23146632,13.65298797,4.17403716,8.166527727,18.96890634,47.90009505,Weekday,0.379576467,
,102.3963623,61.95085386,18.57786951,11.61776719,1.619125307,8.630746408,19.39943839,68.52212716,Weekday,58.6247648,
,86.08770364,47.01013078,13.3902551,10.58608301,5.484995936,9.616238819,20.96382084,37.11410452,Weekday,24.09310648,
,92.48896939,53.22579106,18.4257951,9.679178699,1.961988835,9.196215706,18.2838183,46.87211116,Weekday,84.67699767,
,94.70423164,48.80362229,21.70525803,10.26635299,4.809384698,9.119613631,17.02457074,42.24525375,Weekday,82.65039066,
,97.90623478,55.10839087,17.60703563,10.28892346,5.072948591,9.828936221,19.05316508,61.23906313,Weekday,21.30460987,
,112.9063803,62.58315805,21.39666562,13.8561525,7.242895307,7.827508858,21.29426688,31.71231689,Weekday,8.072275383,
,86.85374723,47.03787194,20.93652653,10.12649781,0.153219751,8.599631206,21.00692239,49.15887332,Weekday,10.56570026,
,93.61560711,46.12065631,19.28376735,17.66296283,0.170200489,10.37802013,23.46543884,67.44928702,Weekday,92.53267229,
,99.93054345,52.65846009,19.85295653,11.44131465,4.285080915,11.69273126,16.44475208,43.68549573,Weekday,29.40432177,
,85.61919077,43.84696108,19.04483273,6.689324495,3.731472168,12.30660031,16.92635167,42.79534243,Weekday,82.82843527,
,99.23548511,50.07825117,20.6303382,13.67746401,6.178852742,8.670578985,19.06067525,54.50930566,Weekday,71.15178475,
,91.62204053,55.37224963,20.01429303,4.65157839,4.440131014,7.143788462,17.22068485,65.82050439,Weekday,85.80487622,
,80.1321182,46.17811601,15.65567511,9.700671042,2.642846988,5.954809051,14.91570022,68.1353712,Weekday,12.29935721,
,234.2433732,105.8188444,50.72164092,48.86769161,17.89961419,10.93558208,18.46536465,30.93350569,Weekday,90.54439818,
,211.3258775,100.2188347,47.82134266,32.19479158,17.97934851,13.11156008,20.18302248,68.75042578,Weekday,47.1300391,
,230.1735932,104.2593827,50.2220266,37.64513239,31.02592042,7.021131124,18.03894249,46.68329124,Weekday,75.10662223,
,225.7451485,101.6262711,47.25076073,39.3615331,25.48491897,12.02166466,13.89769989,52.04314048,Weekday,9.11461063,
,220.2490895,99.313454,51.85523006,40.59404109,16.42045268,12.06591171,15.04103334,62.79577893,Weekday,77.15543834,
,223.6964741,100.9299081,54.07391584,34.95859607,20.95223822,12.78181588,17.30445201,69.54202313,Weekday,36.06651507,
,217.1583991,102.405599,50.2285542,37.31656335,15.4841183,11.72356428,19.48360915,32.51140271,Weekday,1.208636114,
,202.7661117,84.80113817,50.46874703,35.19948458,19.61144786,12.68529408,19.35001691,31.7191835,Weekday,21.93782882,
,82.34203363,40.59467545,19.97712602,10.1229617,1.368093537,10.27917693,15.58821421,43.52871764,Weekday,38.04680324,
,96.0133626,47.58665807,22.07738269,13.56376342,1.247492255,11.53806617,16.80533604,39.56830557,Weekday,10.83707132,
,97.10159108,48.78241294,22.3433809,14.27793155,3.564973502,8.1328922,16.93414403,44.15502425,Weekday,76.30923468,
,84.27823425,45.36968788,15.16097113,8.962913684,4.309189827,10.47547173,15.78483776,44.70889292,Weekday,19.9905572,
,90.96288514,53.29947078,16.30610351,9.461373719,1.824466442,10.07147068,17.84370826,50.65676759,Weekday,83.08097859,
,87.5804141,49.00170537,13.67427488,9.145888864,3.970349726,11.78819527,18.54058226,54.21408358,Weekday,50.47861528,
,98.40472734,53.80474323,20.25558244,11.17050858,6.356503243,6.817389853,20.17461717,33.14984767,Weekday,79.20861225,
,98.05468697,48.34989053,26.71031965,12.40531277,2.381233,8.207931016,18.34859566,46.94557961,Weekday,98.70124938,
,61.50285635,30.77317308,13.23121826,7.192317596,2.668184026,7.637963384,18.10636072,40.8656583,Weekend,77.72397321,
,53.67146031,18.38799284,15.74269619,6.038663453,1.906803404,11.59530442,19.01660294,57.56842627,Weekend,50.66528888,
,67.12923753,36.52740138,13.26243355,7.453769231,1.477426106,8.408207256,16.6226304,39.45469327,Weekend,60.30051673,
,62.4725134,26.28232384,16.90028371,6.922153404,2.885697763,9.482054682,19.84179264,56.81813434,Weekend,4.076013454,
,57.53427273,27.18989713,14.45857031,6.080111755,0.345612117,9.460081415,16.87155286,69.82333509,Weekend,20.67332026,
,66.92607887,33.61244889,16.00991885,7.594107882,1.31742134,8.3921819,17.77900963,41.4902573,Weekend,19.72653228,
,57.61968553,31.11029045,13.65113984,7.042452993,-1.105347781,6.921150028,13.56715138,49.56030848,Weekend,9.923802163,
,67.52506999,28.28649154,16.25518446,12.36592481,0.745442883,9.872026307,18.92622534,49.90031653,Weekend,36.663757,
,66.6825159,29.09864712,11.8942543,10.77651265,4.068872461,10.84422938,16.03061889,65.36600698,Weekend,43.65962062,
,68.24037824,33.32918879,12.36999818,8.48266821,2.483583167,11.5749399,19.28400479,67.3010325,Weekend,58.4427286,
,65.47756333,28.75717024,15.00759418,6.917169029,2.131398176,12.66423171,17.4187294,55.97428191,Weekend,26.05460323,
,52.94292254,23.365611,11.3874544,7.097769054,0.226625488,10.8654626,23.50981135,55.91210928,Weekend,8.005523839,
,72.355363,35.42487843,13.08949644,10.85045664,1.267483018,11.72304847,18.58740735,32.81758131,Weekend,53.50107161,
,57.52701867,24.16265419,12.78561074,9.181503604,2.303226203,9.094023932,21.22137959,51.11486238,Weekend,19.66620687,
,73.00835499,35.1579716,13.29831986,10.52587674,0.972932575,13.05325421,16.28907315,33.59274097,Weekend,13.56716692,
,66.81234049,30.48964332,14.51016092,7.477696943,2.25640388,12.07843543,16.22521957,34.72412436,Weekend,81.15551667,
,56.68240577,28.01498698,14.02933842,4.167331243,2.154431578,8.316317546,19.27794401,63.83369363,Weekend,7.699220898,
,61.55986744,30.00839589,16.63374511,7.570535911,0.521228304,6.825962238,17.69172318,33.60533308,Weekend,59.07655349,
,78.5049119,40.49316507,16.6612841,7.695471714,3.714710816,9.940280203,20.18920157,64.88773357,Weekend,2.682471445,
,66.56333705,29.49132067,17.34626234,7.75134409,2.952194727,9.02221522,16.83949763,48.66912635,Weekend,0.851615629,
,78.25980336,40.57381923,13.17914994,10.42783653,2.918287319,11.16071035,15.0064425,49.39838775,Weekend,72.398061,
,75.46160059,36.48728906,15.77712681,10.29199868,2.337742587,10.56744346,22.34166859,50.35273754,Weekend,61.43768109,
,54.90787317,15.72890932,15.8517494,11.46573818,0.863514417,10.99796186,17.63803322,31.25205279,Weekend,18.47576768,
,71.43542115,34.21601133,14.54709539,8.068917432,1.880731402,12.72266561,18.0348107,41.47371104,Weekend,67.21066659,
,63.93783155,29.47226604,15.3634884,6.200160113,1.65069372,11.25122329,18.25418045,52.86967175,Weekend,23.15448696,
,62.32963706,29.44429786,12.64954961,8.435913682,3.728651567,8.071224343,18.76381957,51.8703024,Weekend,62.99726128,
,54.42112602,22.08402622,13.57838006,7.431494554,2.634513348,8.692711838,16.17517981,68.22985016,Weekend,66.08980098,
,60.577044,24.96035953,18.701757,6.096742976,0.732736523,10.08544797,16.87058112,64.84579828,Weekend,33.99384745,
,61.09899857,30.99904037,14.42062563,5.11384381,1.448353813,9.117134949,19.49491772,38.9479768,Weekend,80.43132007,
,75.62602343,40.73264108,14.39828669,7.449479024,2.198768827,10.84684781,17.55798205,30.21783312,Weekend,85.40393023,
,63.05695135,23.54864679,18.32892343,8.662419783,1.258159104,11.25880224,18.45146197,59.2900493,Weekend,55.55632863,
,59.1046684,24.61956939,13.636402,10.71867592,3.316989122,6.813031966,15.56784788,54.23935863,Weekend,58.6272052,
,73.4276194,33.95281973,15.24738201,11.75169105,1.372376039,11.10335057,17.57053569,40.76432381,Weekend,33.83323343,
,68.93429315,35.57562839,15.2035992,7.117788455,3.01784448,8.01943263,21.13386023,43.18614616,Weekend,63.99559285,
,55.04129021,28.77946594,13.63970181,5.497524388,0.583847575,6.540750494,19.82489645,35.07738754,Weekend,43.44269835,
,78.03308067,34.84818729,17.50886013,11.90150704,1.887814669,11.88671154,17.28531771,48.90437314,Weekend,64.9904504,
,62.54431006,26.91970033,18.85706529,6.227569136,2.38907642,8.150898895,18.33309268,61.59454699,Weekend,30.43542699,
,73.20149457,32.52144011,19.10824972,6.300934214,4.224119583,11.04675095,22.39958719,31.00489776,Weekend,5.311386341,
,72.45389963,33.6245536,18.9662961,9.518053168,2.525972635,7.819024125,18.9032984,52.08674389,Weekend,16.86071808,
,69.58402647,30.61061871,16.09625235,10.03521273,2.926334267,9.915608412,16.59841868,54.38715942,Weekend,62.17505964,
,65.7396783,29.50083562,15.79237082,8.530145322,2.595318845,9.32100769,17.5110917,39.465866,Weekend,51.43104762,
,74.97068072,38.33335552,15.08455329,7.144812827,2.106459527,12.30149956,18.9276012,66.56011282,Weekend,37.07306447,
,69.84863348,32.94933014,16.40652033,5.301884996,2.159585456,13.03131256,19.78159989,57.26543205,Weekend,28.91329675,
,58.62817158,21.64610812,14.43754556,8.713611039,2.557618584,11.27328829,14.57661056,34.00346558,Weekend,61.82929172,
,71.21292274,33.27082051,18.01565071,8.662557904,1.952178262,9.311715347,18.26210642,41.11515097,Weekend,81.04274258,
,65.07228303,28.3638019,15.97806803,9.235891213,2.700772377,8.793749499,21.28462894,47.4792766,Weekend,21.6613872,
,61.23192792,29.43632322,14.7980913,5.266516661,2.525461977,9.205534769,18.06628219,40.5590573,Weekend,48.57130878,
,55.86441916,24.04708046,12.38366722,6.018520217,0.748613828,12.66653743,16.06474776,58.23140933,Weekend,43.87330691,
,99.40495913,52.77122867,24.01578208,10.53040635,4.979381291,7.108160728,19.61172328,47.84257972,Weekday,80.73520388,
,105.5041534,52.32530489,22.45414675,20.32352434,2.552003939,7.849173527,19.34465331,54.49383369,Weekday,11.2543515,
,85.39679634,47.15891867,15.72248134,8.492576822,5.147170613,8.875648889,16.94331868,31.43830284,Weekday,32.86513797,
,89.10644803,42.68603486,18.59880441,17.51152361,2.394719838,7.91536532,18.48498596,40.91081823,Weekday,72.33230652,
,101.4293237,52.38278972,23.7441607,10.12588444,4.174657293,11.00183154,20.19607827,49.42235289,Weekday,28.35158029,
,97.44156606,53.40538849,24.09453151,7.005785611,1.365884115,11.56997633,17.69122449,67.52692525,Weekday,81.44542031,
,98.30408547,49.12005105,21.79100702,10.84038615,4.456545747,12.0960955,16.49668995,53.30640321,Weekday,41.7129937,
,90.86381945,46.84628257,17.59063704,12.01564649,3.921519416,10.48973394,18.81345859,53.2542443,Weekday,85.23844108,
,227.2412035,107.9626174,47.61085827,39.7215289,19.62901443,12.31718459,17.74696249,45.34455152,Weekday,57.67917641,
,218.8863519,108.3682562,48.25062027,39.79238173,15.80449429,6.67059936,12.95783643,33.45469009,Weekday,98.09356119,
,214.9362116,103.4884432,44.87999169,44.99186638,15.33432277,6.241587506,18.71023561,43.13191803,Weekday,5.324269484,
,246.8422631,114.869669,49.16302791,46.29649422,26.66749718,9.845574767,15.20667387,40.20901633,Weekday,46.10574066,
,200.7732138,91.43968481,45.37081471,37.27887862,15.10902422,11.57481147,16.88000679,38.78537042,Weekday,94.74762402,
,211.0138723,96.1593816,42.70064408,51.94841941,13.29880574,6.906621421,15.17464868,65.36030806,Weekday,21.92503737,
,215.9139111,101.9046385,56.37128865,30.3655221,18.14265512,9.129806641,20.34972906,49.69685431,Weekday,48.36678273,
,218.6227466,97.706419,60.0777638,32.7825025,19.13874522,8.917316052,17.5912108,43.95932811,Weekday,95.9064388,
,102.6426799,51.34460611,22.83905132,12.46138457,6.358612958,9.639024943,17.06910716,65.47521196,Weekday,42.97403897,
,105.1399683,50.52705744,20.53187927,15.85583558,5.505248945,12.71994704,15.65395857,65.40198725,Weekday,83.21821316,
,96.42891967,51.33932438,16.2682866,12.79129724,3.184518556,12.8454929,17.29179336,37.61221861,Weekday,74.96677388,
,101.8715326,52.09655952,18.84944332,10.68378761,2.496474413,17.74526769,13.92732659,50.71876455,Weekday,68.22515377,
,93.615085,47.75131148,18.42289553,10.89476735,6.769966421,9.776144226,17.4755551,43.23116238,Weekday,45.99480923,
,97.12202577,53.10424801,13.40892036,18.47238794,1.83361707,10.3028524,21.93337556,36.85174419,Weekday,10.86099231,
,94.41846413,49.95505805,15.15572581,13.9261978,3.163723784,12.21775868,15.74983277,45.471184,Weekday,38.24481785,
,94.29040862,48.31683594,22.77893985,8.816974331,4.383305031,9.994353464,14.84101856,36.62487051,Weekday,21.91285472,
,85.17927829,43.00420642,20.05070612,8.572177413,4.866533553,8.685654787,17.84025847,38.97664881,Weekday,23.1928798,
,103.2052602,52.08735353,23.00541181,17.04048241,2.088362854,8.983649607,15.7316559,53.32323803,Weekday,8.839309148,
,86.82062553,46.10808999,23.1662247,6.95929411,2.765918343,7.821098386,15.78949422,35.12096402,Weekday,12.19715877,
,118.0037273,57.69650508,24.46543026,20.60730032,4.836349174,10.39814246,17.71602293,39.39235016,Weekday,4.094730353,
,100.6305697,55.21567618,19.01491169,10.65508856,3.255586638,12.48930666,17.26714568,40.492441,Weekday,90.42867915,
,91.51859715,39.32296682,24.24987415,10.29268125,5.62958839,12.02348654,19.00700223,56.54024619,Weekday,90.32790422,
