Time,Day Type,Season,Work Hours,Outdoor Temp [°C],Humidity [%],Energy Consumption [kW],Lighting [kW],Computers [kW],HVAC [kW],Employees Present
2023-06-10 18:00:00,Weekend,Summer,False,24.7,41.37191632905876,31.9,4.9,9.3,10.2,5
2023-06-10 19:00:00,Weekend,Summer,False,23.4,41.0500527538666,49.2,7.2,11.6,21.4,5
2023-06-10 20:00:00,Weekend,Summer,False,27.7,44.870328808335415,5.8,0.9,1.5,1.8,0
2023-06-10 21:00:00,Weekend,Summer,False,26.6,47.223083818624424,-10.7,-1.8,-2.4,-5.1,4
2023-06-10 22:00:00,Weekend,Summer,False,25.4,47.63761021189339,25.4,4.2,5.4,12.0,4
2023-06-10 23:00:00,Weekend,Summer,False,23.2,52.14215910237771,12.0,1.8,2.5,4.5,7
2023-06-11 00:00:00,Weekend,Summer,False,24.2,55.324919035090176,26.1,4.0,5.8,10.5,2
2023-06-11 01:00:00,Weekend,Summer,False,26.4,45.33722523924912,58.1,10.4,17.3,22.9,6
2023-06-11 02:00:00,Weekend,Summer,False,24.0,53.662928086183896,21.6,4.0,5.0,6.6,5
2023-06-11 03:00:00,Weekend,Summer,False,24.3,59.975913169336565,48.8,7.8,14.4,20.6,3
2023-06-11 04:00:00,Weekend,Summer,False,22.6,55.91506608610139,64.5,8.4,16.1,24.2,4
2023-06-11 05:00:00,Weekend,Summer,False,27.4,52.112148756693315,34.4,3.5,8.6,10.3,5
2023-06-11 06:00:00,Weekend,Summer,False,23.4,43.8647273798556,23.0,3.7,6.7,8.8,6
2023-06-11 07:00:00,Weekend,Summer,False,26.5,41.897411873043694,34.1,6.5,7.0,12.7,7
2023-06-11 08:00:00,Weekend,Summer,False,25.1,57.23792458150171,34.9,5.0,10.1,13.0,9
2023-06-11 09:00:00,Weekend,Summer,False,23.3,50.05292258246641,-9.2,-1.5,-2.6,-3.8,3
2023-06-11 10:00:00,Weekend,Summer,False,30.7,36.44185740456675,30.9,5.8,8.0,12.0,5
2023-06-11 11:00:00,Weekend,Summer,False,25.4,35.929738530199245,-0.4,-0.1,-0.1,-0.2,2
2023-06-11 12:00:00,Weekend,Summer,False,21.5,57.74254258053702,34.1,4.9,9.6,16.4,6
2023-06-11 13:00:00,Weekend,Summer,False,30.9,59.93655420070476,58.9,7.6,14.1,21.9,2
2023-06-11 14:00:00,Weekend,Summer,False,28.5,55.28921190597343,54.5,5.9,10.9,22.0,3
2023-06-11 15:00:00,Weekend,Summer,False,23.5,45.859428609634385,44.9,6.1,13.3,18.5,4
2023-06-11 16:00:00,Weekend,Summer,False,25.3,55.327987612194406,11.3,2.1,2.5,5.0,6
2023-06-11 17:00:00,Weekend,Summer,False,27.6,43.93312725015413,-4.0,-0.4,-1.0,-1.4,6
2023-06-11 18:00:00,Weekend,Summer,False,26.6,53.450553184464866,31.2,3.6,7.0,11.5,5
2023-06-11 19:00:00,Weekend,Summer,False,27.9,66.06585079339658,12.6,1.3,3.0,4.1,0
2023-06-11 20:00:00,Weekend,Summer,False,25.4,30.066551900669815,7.6,1.1,1.8,3.7,4
2023-06-11 21:00:00,Weekend,Summer,False,23.8,43.03015130904598,25.6,4.2,6.1,10.4,1
2023-06-11 22:00:00,Weekend,Summer,False,25.4,38.61708214811088,54.6,10.5,14.5,23.3,6
2023-06-11 23:00:00,Weekend,Summer,False,21.8,73.37333423270306,46.9,9.1,11.9,19.6,4
2023-06-12 00:00:00,Weekday,Summer,False,24.2,55.71278958735266,65.6,13.0,15.2,25.6,3
2023-06-12 01:00:00,Weekday,Summer,False,25.1,38.465570653643034,36.4,7.2,9.0,11.3,5
2023-06-12 02:00:00,Weekday,Summer,False,26.2,49.74925190671447,15.7,2.7,4.3,5.6,3
2023-06-12 03:00:00,Weekday,Summer,False,30.2,46.846324906795815,34.2,5.3,8.1,15.6,5
2023-06-12 04:00:00,Weekday,Summer,False,22.1,41.802445316246136,49.0,8.1,9.9,17.3,5
2023-06-12 05:00:00,Weekday,Summer,False,29.8,40.96829510982053,68.8,7.2,19.5,34.1,6
2023-06-12 06:00:00,Weekday,Summer,False,26.3,30.0,55.4,7.7,16.5,23.4,10
2023-06-12 07:00:00,Weekday,Summer,False,17.9,40.594613594187706,36.1,5.0,8.6,16.3,6
2023-06-12 08:00:00,Weekday,Summer,False,28.8,34.99489220238797,37.6,5.8,10.4,15.0,5
2023-06-12 09:00:00,Weekday,Summer,True,24.7,66.9912684205262,216.2,29.0,45.9,76.9,52
2023-06-12 10:00:00,Weekday,Summer,True,29.6,44.20020328997298,217.3,28.6,54.5,99.0,53
2023-06-12 11:00:00,Weekday,Summer,True,23.2,41.94114722768597,218.5,42.7,63.5,76.6,44
2023-06-12 12:00:00,Weekday,Summer,True,23.8,55.049726398570655,218.0,27.5,53.4,93.3,53
2023-06-12 13:00:00,Weekday,Summer,True,27.4,46.23041412372175,169.1,24.2,47.4,71.6,47
2023-06-12 14:00:00,Weekday,Summer,True,20.0,32.012191057252856,191.3,24.9,48.0,71.7,72
2023-06-12 15:00:00,Weekday,Summer,True,22.9,43.03110816833489,203.5,28.6,57.3,65.5,54
2023-06-12 16:00:00,Weekday,Summer,True,20.5,47.68339281197738,202.7,26.3,53.2,65.0,53
2023-06-12 17:00:00,Weekday,Summer,False,22.1,62.563145257148754,31.0,5.4,7.2,10.4,4
2023-06-12 18:00:00,Weekday,Summer,False,29.9,53.14209891164608,55.7,9.1,12.8,27.7,5
2023-06-12 19:00:00,Weekday,Summer,False,22.1,52.504348855991736,66.7,12.0,14.2,26.8,5
2023-06-12 20:00:00,Weekday,Summer,False,22.8,38.75076057489192,65.1,9.5,17.5,29.9,6
2023-06-12 21:00:00,Weekday,Summer,False,16.5,53.23411413929836,39.7,7.7,11.2,15.5,4
2023-06-12 22:00:00,Weekday,Summer,False,23.1,45.97888738727252,30.2,3.6,8.4,13.6,5
2023-06-12 23:00:00,Weekday,Summer,False,15.7,50.538358919183985,49.3,8.5,11.8,22.8,8
2023-06-13 00:00:00,Weekday,Summer,False,25.9,38.79572245894176,46.7,6.9,12.2,22.8,5
2023-06-13 01:00:00,Weekday,Summer,False,27.3,54.73055670691475,60.7,6.8,17.9,29.5,6
2023-06-13 02:00:00,Weekday,Summer,False,26.3,54.907937255380595,63.3,9.9,18.9,21.3,6
2023-06-13 03:00:00,Weekday,Summer,False,20.4,35.299103491853394,65.3,13.0,17.6,24.5,3
2023-06-13 04:00:00,Weekday,Summer,False,24.8,42.12790809841638,21.4,3.7,4.8,10.4,4
2023-06-13 05:00:00,Weekday,Summer,False,26.3,40.68541197609281,74.4,7.8,21.8,22.9,7
2023-06-13 06:00:00,Weekday,Summer,False,23.8,58.34005872401404,55.4,9.9,11.7,18.5,3
2023-06-13 07:00:00,Weekday,Summer,False,21.1,60.337748499260044,53.8,5.7,14.2,23.3,9
2023-06-13 08:00:00,Weekday,Summer,False,27.8,31.51831227891055,48.0,7.2,11.7,21.2,5
2023-06-13 09:00:00,Weekday,Summer,True,21.4,49.01105462606315,205.6,22.1,61.6,99.3,35
2023-06-13 10:00:00,Weekday,Summer,True,26.4,45.94121356852914,228.1,30.9,46.1,85.0,53
2023-06-13 11:00:00,Weekday,Summer,True,25.1,44.48953673027654,206.2,37.1,50.5,74.1,73
2023-06-13 12:00:00,Weekday,Summer,True,29.4,55.7199587249269,199.7,35.0,55.4,73.0,43
2023-06-13 13:00:00,Weekday,Summer,True,31.9,59.049910650945385,204.8,27.7,53.1,97.6,58
2023-06-13 14:00:00,Weekday,Summer,True,23.3,57.42088555874405,205.1,26.6,54.4,70.8,67
2023-06-13 15:00:00,Weekday,Summer,True,21.5,59.448005524071164,196.2,31.1,47.7,64.4,41
2023-06-13 16:00:00,Weekday,Summer,True,25.4,62.202432125886034,217.6,40.2,58.0,71.5,61
2023-06-13 17:00:00,Weekday,Summer,False,25.1,49.00781286959558,18.2,2.4,4.0,6.3,3
2023-06-13 18:00:00,Weekday,Summer,False,26.8,59.16324034690129,57.2,6.6,12.2,26.9,5
2023-06-13 19:00:00,Weekday,Summer,False,22.7,57.13047228452252,58.5,11.1,17.2,22.6,1
2023-06-13 20:00:00,Weekday,Summer,False,22.7,57.198880957440366,72.3,9.9,17.9,35.9,8
2023-06-13 21:00:00,Weekday,Summer,False,24.7,38.07502169812885,35.8,6.0,8.5,17.6,3
2023-06-13 22:00:00,Weekday,Summer,False,25.9,51.669362561757175,19.9,2.5,5.4,8.9,4
2023-06-13 23:00:00,Weekday,Summer,False,21.6,50.22784305755754,72.4,8.6,21.3,28.9,5
2023-06-14 00:00:00,Weekday,Summer,False,24.6,59.419003127997996,55.2,9.1,12.6,19.4,5
2023-06-14 01:00:00,Weekday,Summer,False,24.8,48.21956118632344,34.8,4.8,9.5,16.7,6
2023-06-14 02:00:00,Weekday,Summer,False,27.0,44.765654981017065,31.2,3.6,7.3,14.3,5
2023-06-14 03:00:00,Weekday,Summer,False,24.8,52.88955708286573,57.2,6.4,14.4,22.0,4
2023-06-14 04:00:00,Weekday,Summer,False,28.5,47.466545359331185,71.9,8.9,17.8,22.4,5
2023-06-14 05:00:00,Weekday,Summer,False,27.0,58.758545032889955,68.2,8.9,17.2,27.9,5
2023-06-14 06:00:00,Weekday,Summer,False,19.7,43.29902229732778,43.3,6.3,10.7,18.0,3
2023-06-14 07:00:00,Weekday,Summer,False,24.3,59.938655940756995,1.4,0.3,0.4,0.7,4
2023-06-14 08:00:00,Weekday,Summer,False,28.5,37.54255013783954,24.7,4.0,6.5,10.9,9
2023-06-14 09:00:00,Weekday,Summer,True,22.2,54.89559902047335,183.0,20.2,39.2,90.8,45
2023-06-14 10:00:00,Weekday,Summer,True,25.8,50.29015235331443,217.4,38.9,60.2,83.5,51
2023-06-14 11:00:00,Weekday,Summer,True,26.1,57.51302392649931,183.0,18.5,39.2,70.4,41
2023-06-14 12:00:00,Weekday,Summer,True,25.4,44.02388963191259,203.2,26.4,43.9,72.5,40
2023-06-14 13:00:00,Weekday,Summer,True,23.9,49.79955989808194,212.6,32.5,50.9,79.5,47
2023-06-14 14:00:00,Weekday,Summer,True,25.1,52.120331356438356,194.3,33.7,53.2,70.7,21
2023-06-14 15:00:00,Weekday,Summer,True,23.3,60.1650716906901,229.5,25.5,57.0,87.2,55
2023-06-14 16:00:00,Weekday,Summer,True,22.8,61.41915672326321,224.4,25.1,66.4,85.0,61
2023-06-14 17:00:00,Weekday,Summer,False,27.8,43.63183719332072,19.7,3.8,5.3,6.8,3
2023-06-14 18:00:00,Weekday,Summer,False,24.1,35.94690053687724,29.7,5.4,7.0,14.1,5
2023-06-14 19:00:00,Weekday,Summer,False,32.1,43.76937134643477,46.8,5.2,10.4,17.0,4
2023-06-14 20:00:00,Weekday,Summer,False,20.6,41.95678385123708,10.9,1.8,2.5,5.2,6
2023-06-14 21:00:00,Weekday,Summer,False,25.4,35.266146741396426,67.5,13.1,19.4,27.8,3
2023-06-14 22:00:00,Weekday,Summer,False,22.6,44.512572877685415,60.8,10.7,16.1,19.4,7
2023-06-14 23:00:00,Weekday,Summer,False,27.3,46.36304449635516,55.8,6.6,15.1,23.8,2
2023-06-15 00:00:00,Weekday,Summer,False,21.6,53.26739826814144,41.1,8.0,9.6,13.7,7
2023-06-15 01:00:00,Weekday,Summer,False,28.4,76.37359779598523,25.8,5.1,5.9,12.2,3
2023-06-15 02:00:00,Weekday,Summer,False,27.2,46.56012546101385,64.8,10.6,15.6,27.8,4
2023-06-15 03:00:00,Weekday,Summer,False,21.8,66.48821820593376,23.7,4.1,5.4,11.2,5
2023-06-15 04:00:00,Weekday,Summer,False,23.9,38.22127003737053,37.3,4.8,8.1,18.6,3
2023-06-15 05:00:00,Weekday,Summer,False,26.3,59.751921395636245,14.7,2.6,3.0,4.7,8
2023-06-15 06:00:00,Weekday,Summer,False,27.9,54.80705919620368,-1.0,-0.1,-0.3,-0.5,5
2023-06-15 07:00:00,Weekday,Summer,False,26.8,43.99974338966601,53.7,5.6,14.4,20.3,5
2023-06-15 08:00:00,Weekday,Summer,False,24.3,49.87697104709351,29.3,5.0,8.0,13.4,7
2023-06-15 09:00:00,Weekday,Summer,True,31.3,53.41244915130163,194.8,28.2,42.6,68.1,55
2023-06-15 10:00:00,Weekday,Summer,True,28.6,46.16972846918486,202.8,21.4,46.5,99.1,48
2023-06-15 11:00:00,Weekday,Summer,True,22.1,45.459727857095515,196.4,21.8,56.5,71.7,37
2023-06-15 12:00:00,Weekday,Summer,True,25.1,48.29496521528469,222.7,27.7,62.4,79.0,57
2023-06-15 13:00:00,Weekday,Summer,True,31.2,52.067684915016066,214.3,25.3,45.0,79.0,27
2023-06-15 14:00:00,Weekday,Summer,True,26.2,42.37194857165148,206.2,37.9,52.6,93.0,57
2023-06-15 15:00:00,Weekday,Summer,True,25.1,47.946677282914145,177.1,24.3,45.1,75.1,45
2023-06-15 16:00:00,Weekday,Summer,True,23.8,50.809835331323896,222.1,24.0,59.6,109.8,52
2023-06-15 17:00:00,Weekday,Summer,False,21.7,50.98157031893685,47.5,7.1,12.3,15.7,6
2023-06-15 18:00:00,Weekday,Summer,False,24.8,54.26909249925374,48.5,5.7,13.4,16.9,1
2023-06-15 19:00:00,Weekday,Summer,False,24.6,50.89121352916524,77.4,8.8,23.1,28.0,7
2023-06-15 20:00:00,Weekday,Summer,False,20.5,41.36616316228145,13.4,2.0,3.2,6.6,3
2023-06-15 21:00:00,Weekday,Summer,False,22.4,42.077950673222375,16.8,2.0,4.5,5.9,4
2023-06-15 22:00:00,Weekday,Summer,False,27.9,57.26127471908003,58.9,7.3,17.0,22.6,3
2023-06-15 23:00:00,Weekday,Summer,False,21.4,51.47581489153579,102.5,15.8,24.0,48.6,4
2023-06-16 00:00:00,Weekday,Summer,False,24.4,54.39502242878024,80.2,16.0,20.7,25.2,4
2023-06-16 01:00:00,Weekday,Summer,False,26.4,53.32046419321018,51.8,10.3,15.2,17.8,4
2023-06-16 02:00:00,Weekday,Summer,False,26.6,47.5053511578279,66.7,13.3,18.4,27.6,5
2023-06-16 03:00:00,Weekday,Summer,False,29.7,55.2631590917526,52.7,5.6,11.7,22.4,2
2023-06-16 04:00:00,Weekday,Summer,False,24.1,42.230037115212205,59.5,11.2,13.8,28.3,6
2023-06-16 05:00:00,Weekday,Summer,False,25.1,47.072558109953,51.3,8.0,14.5,23.2,5
2023-06-16 06:00:00,Weekday,Summer,False,30.2,48.5344661336959,45.6,8.6,11.6,20.6,4
2023-06-16 07:00:00,Weekday,Summer,False,23.1,55.60823452668819,66.2,12.5,13.3,22.5,6
2023-06-16 08:00:00,Weekday,Summer,False,24.9,49.44087380932951,47.8,7.9,10.7,20.4,8
2023-06-16 09:00:00,Weekday,Summer,True,25.4,42.08196402698953,214.3,23.7,48.7,71.2,61
2023-06-16 10:00:00,Weekday,Summer,True,24.6,37.53372614169125,194.3,38.0,51.2,78.6,39
2023-06-16 11:00:00,Weekday,Summer,True,28.0,50.39602366578274,190.7,33.2,45.6,83.6,60
2023-06-16 12:00:00,Weekday,Summer,True,17.8,52.66692518153561,187.2,29.9,51.0,85.1,63
2023-06-16 13:00:00,Weekday,Summer,True,23.6,41.88203318991817,175.7,28.0,36.6,72.9,37
2023-06-16 14:00:00,Weekday,Summer,True,27.1,54.97017366594811,207.9,36.0,56.6,87.1,35
2023-06-16 15:00:00,Weekday,Summer,True,22.3,68.17635296453162,204.9,32.8,42.2,76.9,52
2023-06-16 16:00:00,Weekday,Summer,True,22.6,52.089442956874464,168.3,22.1,38.6,79.6,37
2023-06-16 17:00:00,Weekday,Summer,False,23.8,51.882771548905986,12.1,2.0,3.6,4.8,7
2023-06-16 18:00:00,Weekday,Summer,False,29.4,46.14060162930852,56.0,11.1,16.4,26.5,6
2023-06-16 19:00:00,Weekday,Summer,False,25.7,69.33474079263041,33.4,5.3,7.5,15.7,7
2023-06-16 20:00:00,Weekday,Summer,False,24.6,46.41877386448503,38.2,4.7,9.7,15.7,3
2023-06-16 21:00:00,Weekday,Summer,False,21.5,48.04357247517291,45.9,7.4,9.2,17.4,7
2023-06-16 22:00:00,Weekday,Summer,False,25.6,53.80194672238537,39.0,7.7,11.4,18.6,5
2023-06-16 23:00:00,Weekday,Summer,False,20.8,42.52553566187847,43.0,7.9,11.2,16.1,3
2023-06-17 00:00:00,Weekend,Summer,False,18.6,49.6748022683335,51.0,6.2,11.8,20.9,2
2023-06-17 01:00:00,Weekend,Summer,False,23.8,60.20929331690006,22.0,3.4,5.2,7.7,5
2023-06-17 02:00:00,Weekend,Summer,False,17.9,56.445110016097175,-2.3,-0.3,-0.6,-0.9,3
2023-06-17 03:00:00,Weekend,Summer,False,24.1,37.82260194162694,23.5,3.8,6.8,9.0,3
2023-06-17 04:00:00,Weekend,Summer,False,28.3,48.582093512531635,34.8,4.8,8.9,12.0,4
2023-06-17 05:00:00,Weekend,Summer,False,29.7,42.710119290518314,55.3,7.2,15.2,25.4,6
2023-06-17 06:00:00,Weekend,Summer,False,27.6,64.88374035579119,41.1,5.2,9.8,19.4,6
2023-06-17 07:00:00,Weekend,Summer,False,28.0,55.55625092946722,-3.1,-0.4,-0.9,-1.5,7
2023-06-17 08:00:00,Weekend,Summer,False,24.0,38.49743985123693,63.4,11.5,18.7,25.9,2
2023-06-17 09:00:00,Weekend,Summer,False,22.7,60.856367147491746,27.9,5.1,6.2,10.4,8
2023-06-17 10:00:00,Weekend,Summer,False,26.5,57.07608778497703,33.9,6.4,10.1,12.0,7
2023-06-17 11:00:00,Weekend,Summer,False,27.4,34.18743377078697,29.6,3.2,6.9,10.1,6
2023-06-17 12:00:00,Weekend,Summer,False,26.2,51.86707387963029,37.7,4.3,10.7,18.4,4
2023-06-17 13:00:00,Weekend,Summer,False,25.0,51.4360212492572,-0.6,-0.1,-0.1,-0.2,6
2023-06-17 14:00:00,Weekend,Summer,False,21.1,57.13656193605836,51.8,7.8,15.3,20.2,3
2023-06-17 15:00:00,Weekend,Summer,False,19.0,46.65448052702759,10.4,1.3,2.9,4.1,4
2023-06-17 16:00:00,Weekend,Summer,False,25.1,35.714505349529226,30.9,5.5,7.7,11.8,8
2023-06-17 17:00:00,Weekend,Summer,False,28.7,41.33427569051359,50.1,9.5,11.9,23.3,3
2023-06-17 18:00:00,Weekend,Summer,False,21.6,60.79844725965753,26.5,4.8,6.2,8.1,0
2023-06-17 19:00:00,Weekend,Summer,False,26.1,51.55736043110734,24.6,3.5,5.7,10.4,5
2023-06-17 20:00:00,Weekend,Summer,False,26.5,47.3885914642092,23.1,3.4,6.1,10.8,8
2023-06-17 21:00:00,Weekend,Summer,False,26.2,39.84359614369861,8.4,0.9,1.7,2.6,4
2023-06-17 22:00:00,Weekend,Summer,False,22.1,40.492831201873166,36.3,4.0,10.5,12.0,3
2023-06-17 23:00:00,Weekend,Summer,False,19.8,36.59879206838901,36.2,5.9,10.7,11.4,6
2023-06-18 00:00:00,Weekend,Summer,False,22.2,46.358985751308225,52.8,6.0,12.4,15.9,1
2023-06-18 01:00:00,Weekend,Summer,False,25.3,57.91081993891045,13.4,2.2,3.0,5.9,5
2023-06-18 02:00:00,Weekend,Summer,False,22.8,30.0,8.2,1.1,1.9,2.6,6
2023-06-18 03:00:00,Weekend,Summer,False,24.4,44.24985603063142,43.6,8.3,10.2,15.1,2
2023-06-18 04:00:00,Weekend,Summer,False,24.3,36.03084427842796,47.3,7.2,12.4,23.6,3
2023-06-18 05:00:00,Weekend,Summer,False,24.0,42.48539556993573,6.2,0.9,1.8,2.5,2
2023-06-18 06:00:00,Weekend,Summer,False,25.5,58.66371546718388,70.6,8.5,16.7,23.0,3
2023-06-18 07:00:00,Weekend,Summer,False,22.0,60.92919257459167,44.1,8.6,10.9,14.6,4
2023-06-18 08:00:00,Weekend,Summer,False,26.7,58.63049481065789,41.9,7.7,11.1,13.3,5
2023-06-18 09:00:00,Weekend,Summer,False,22.0,49.50780964017957,32.1,4.4,9.1,10.1,5
2023-06-18 10:00:00,Weekend,Summer,False,25.6,43.64115463321231,48.7,7.7,13.4,22.1,7
2023-06-18 11:00:00,Weekend,Summer,False,23.2,55.4386324859049,70.0,10.5,20.9,23.4,2
2023-06-18 12:00:00,Weekend,Summer,False,23.0,42.65896940085244,-1.0,-0.2,-0.3,-0.3,2
2023-06-18 13:00:00,Weekend,Summer,False,24.8,42.123951513821495,10.0,1.9,3.0,4.4,7
2023-06-18 14:00:00,Weekend,Summer,False,24.3,63.91468553895304,11.4,1.3,2.6,5.2,4
2023-06-18 15:00:00,Weekend,Summer,False,25.6,40.275842767904095,18.4,3.5,5.4,7.8,4
2023-06-18 16:00:00,Weekend,Summer,False,26.0,61.80903913593376,10.3,1.2,3.0,3.1,8
2023-06-18 17:00:00,Weekend,Summer,False,19.1,41.381115322611244,39.3,7.5,9.6,14.2,5
2023-06-18 18:00:00,Weekend,Summer,False,26.1,52.93785481240415,23.5,4.5,6.0,7.7,2
2023-06-18 19:00:00,Weekend,Summer,False,26.1,46.417905958320645,23.0,2.7,6.6,10.5,8
2023-06-18 20:00:00,Weekend,Summer,False,25.0,47.147574301841786,29.9,5.0,8.9,12.4,5
2023-06-18 21:00:00,Weekend,Summer,False,27.3,42.51843652080733,32.6,4.2,8.2,11.6,4
2023-06-18 22:00:00,Weekend,Summer,False,26.0,56.665623547644614,71.1,8.3,15.2,22.9,2
2023-06-18 23:00:00,Weekend,Summer,False,21.2,59.216831574273485,42.2,7.1,10.1,18.4,6
2023-06-19 00:00:00,Weekday,Summer,False,29.7,61.84616548983494,46.9,7.9,9.7,15.5,5
2023-06-19 01:00:00,Weekday,Summer,False,26.3,41.48445552749198,72.0,9.5,16.8,25.7,5
2023-06-19 02:00:00,Weekday,Summer,False,21.2,61.585480514725226,52.2,8.4,11.2,18.7,4
2023-06-19 03:00:00,Weekday,Summer,False,23.3,58.38465769959403,30.6,3.9,8.5,12.9,3
2023-06-19 04:00:00,Weekday,Summer,False,23.5,30.0,51.3,8.7,10.5,17.2,6
2023-06-19 05:00:00,Weekday,Summer,False,26.3,51.83191500160008,61.4,10.8,16.4,18.5,6
2023-06-19 06:00:00,Weekday,Summer,False,27.4,59.553719701238805,61.1,8.5,12.6,26.5,6
2023-06-19 07:00:00,Weekday,Summer,False,25.4,52.43952000295157,46.4,5.9,10.5,19.8,4
2023-06-19 08:00:00,Weekday,Summer,False,26.5,43.71211021882702,24.5,2.8,5.4,9.9,5
2023-06-19 09:00:00,Weekday,Summer,True,26.2,34.000681268469386,200.1,39.6,59.2,60.4,45
2023-06-19 10:00:00,Weekday,Summer,True,18.2,40.12121819315371,185.8,31.5,51.3,74.0,50
2023-06-19 11:00:00,Weekday,Summer,True,22.1,54.62322107388032,225.5,29.0,67.3,103.7,60
2023-06-19 12:00:00,Weekday,Summer,True,17.7,36.60742718599879,217.1,26.5,52.5,84.2,56
2023-06-19 13:00:00,Weekday,Summer,True,22.6,44.72292688071832,191.4,33.9,48.5,59.8,36
2023-06-19 14:00:00,Weekday,Summer,True,24.3,53.23127044548842,165.0,28.3,49.0,70.7,59
2023-06-19 15:00:00,Weekday,Summer,True,21.1,43.36883554733971,177.5,23.7,49.1,67.2,52
2023-06-19 16:00:00,Weekday,Summer,True,23.8,39.31977895583757,210.4,37.2,43.8,86.9,45
2023-06-19 17:00:00,Weekday,Summer,False,26.2,39.38566280570626,19.0,3.0,5.0,6.3,6
2023-06-19 18:00:00,Weekday,Summer,False,25.6,59.35138526091131,34.4,5.8,7.4,14.9,3
2023-06-19 19:00:00,Weekday,Summer,False,23.5,45.70816642651377,76.8,7.7,21.7,26.0,3
2023-06-19 20:00:00,Weekday,Summer,False,21.8,42.55660291090922,67.7,7.5,15.5,21.2,5
2023-06-19 21:00:00,Weekday,Summer,False,27.0,31.66780634084055,30.0,5.7,6.4,9.9,4
2023-06-19 22:00:00,Weekday,Summer,False,27.1,65.33980500472106,66.1,8.1,19.8,29.7,4
2023-06-19 23:00:00,Weekday,Summer,False,28.8,42.87472839145001,52.6,6.1,11.5,23.1,5
2023-06-20 00:00:00,Weekday,Summer,False,22.7,54.921973255881554,32.9,3.8,8.3,11.3,7
2023-06-20 01:00:00,Weekday,Summer,False,19.5,60.153603376449354,11.9,2.2,3.0,4.7,4
2023-06-20 02:00:00,Weekday,Summer,False,26.2,46.57072131636847,49.1,9.4,11.2,17.7,7
2023-06-20 03:00:00,Weekday,Summer,False,19.3,40.27699472059893,54.1,7.6,14.8,19.0,3
2023-06-20 04:00:00,Weekday,Summer,False,24.9,36.62447160570817,72.3,12.1,17.5,24.9,8
2023-06-20 05:00:00,Weekday,Summer,False,21.6,53.83896642013312,63.6,11.6,14.6,25.9,7
2023-06-20 06:00:00,Weekday,Summer,False,24.5,59.775833585509965,23.3,4.6,6.1,7.4,4
2023-06-20 07:00:00,Weekday,Summer,False,20.7,46.967819590256994,51.4,8.9,10.9,22.6,4
2023-06-20 08:00:00,Weekday,Summer,False,23.1,50.425371042958716,115.6,22.5,30.1,34.8,5
2023-06-20 09:00:00,Weekday,Summer,True,22.7,46.033307148279526,153.8,25.4,42.9,55.5,49
2023-06-20 10:00:00,Weekday,Summer,True,25.4,45.27648644199926,191.6,19.8,51.2,73.9,61
2023-06-20 11:00:00,Weekday,Summer,True,28.9,63.69226089819099,210.1,34.6,53.1,67.0,51
2023-06-20 12:00:00,Weekday,Summer,True,26.0,53.33679003870523,201.9,31.4,46.5,80.6,25
2023-06-20 13:00:00,Weekday,Summer,True,23.7,45.931491326027,200.4,31.8,48.2,88.2,37
2023-06-20 14:00:00,Weekday,Summer,True,28.3,46.709886607152484,214.5,22.4,51.7,101.2,44
2023-06-20 15:00:00,Weekday,Summer,True,26.1,45.22580469030779,196.9,24.6,48.1,79.3,64
2023-06-20 16:00:00,Weekday,Summer,True,17.8,42.623224002722665,211.2,29.4,61.8,101.8,46
2023-06-20 17:00:00,Weekday,Summer,False,23.2,51.06815511618386,48.2,9.3,14.3,20.8,2
2023-06-20 18:00:00,Weekday,Summer,False,23.3,34.10680705307472,33.9,5.1,7.4,14.3,2
2023-06-20 19:00:00,Weekday,Summer,False,23.8,37.80752312033597,50.7,5.8,14.0,23.3,5
2023-06-20 20:00:00,Weekday,Summer,False,24.1,42.77732186573242,48.3,8.0,12.0,21.3,6
2023-06-20 21:00:00,Weekday,Summer,False,24.1,53.04573972784841,10.8,1.3,2.3,4.5,6
2023-06-20 22:00:00,Weekday,Summer,False,27.8,41.04226322837765,47.9,9.0,11.3,21.6,4
2023-06-20 23:00:00,Weekday,Summer,False,30.0,63.846973557966926,76.5,13.2,20.3,24.5,2
2023-06-21 00:00:00,Weekday,Summer,False,24.9,43.547462128225526,33.6,4.1,10.0,14.3,3
2023-06-21 01:00:00,Weekday,Summer,False,25.0,47.75185982306587,54.5,9.0,15.2,24.2,8
2023-06-21 02:00:00,Weekday,Summer,False,28.8,56.98298743619419,27.4,5.1,5.9,8.4,6
2023-06-21 03:00:00,Weekday,Summer,False,19.9,43.84471249708734,49.7,8.3,12.0,22.9,7
2023-06-21 04:00:00,Weekday,Summer,False,22.2,62.969395917018375,85.1,11.6,18.2,33.0,6
2023-06-21 05:00:00,Weekday,Summer,False,24.5,48.503532808638646,80.1,15.7,18.6,38.7,3
2023-06-21 06:00:00,Weekday,Summer,False,24.4,53.09112104169263,46.5,4.7,12.1,15.8,7
2023-06-21 07:00:00,Weekday,Summer,False,26.8,47.65465543983844,83.0,8.9,20.3,34.5,4
2023-06-21 08:00:00,Weekday,Summer,False,23.6,49.98496761316915,30.7,4.0,6.9,10.9,2
2023-06-21 09:00:00,Weekday,Summer,True,25.6,43.94680802727049,187.5,25.4,56.2,60.7,53
2023-06-21 10:00:00,Weekday,Summer,True,30.0,45.50522900050861,200.7,32.8,51.0,86.1,58
