Time,Use [kW],HVAC [kW],Machinery [kW],Lighting [kW],Computers and Electronics [kW],Refrigeration [kW],Compressor [kW],Outdoor Temp [°C],Humidity [%],Cloud Cover [%],Production Hours,Day Type,Season,Staff Count
,1022.31837,192.5546135,597.464533,56.57640739,46.9055364,15.89209098,112.9251887,31.277063,51.65087119,0.603429858,Yes,Weekday,Summer,91
,580.4125221,73.73774609,309.0042519,80.26324845,26.30886663,17.98474504,73.113664,8.296574181,40.0529176,0.056510941,Yes,Weekday,Summer,142
,1029.310133,199.5326659,544.6051572,72.74803607,44.49563811,24.05662805,143.8720072,-3.552334358,32.47330125,0.609238356,Yes,Weekday,Summer,124
,850.0067123,160.0066374,500.3125735,72.85542912,22.04260724,26.7110308,68.07843428,22.16234751,68.01949156,0.554017019,Yes,Weekday,Summer,95
,941.3199286,98.81660722,592.9881087,69.72806219,21.39822913,29.7418228,128.6470986,3.200903965,57.47108092,0.655254831,Yes,Weekday,Summer,130
,707.8519928,78.4995617,368.2780068,57.11292844,48.32978599,12.49850362,143.1332062,13.64616383,48.08392763,0.895475606,Yes,Weekday,Summer,171
,950.9785862,139.8417295,523.0765505,75.81814579,45.28219608,28.39333502,138.5666293,21.40247535,33.04906123,0.850358105,Yes,Weekday,Summer,187
,739.2666054,86.03552329,410.3784511,69.48073616,24.63358203,16.99624099,131.7420719,30.511885,40.05478245,0.980654192,Yes,Weekday,Summer,69
,871.7289723,56.64088467,509.00546,99.82754378,26.83469977,29.64302398,149.7773601,25.64860377,77.5906056,0.976241033,Yes,Weekday,Summer,64
,860.6408372,144.470239,552.8360031,51.70511799,36.06386814,23.00527969,52.56032917,20.43624805,51.20539626,0.772319693,Yes,Weekday,Summer,75
,736.328594,108.1922478,396.1322147,81.73096777,33.26120136,29.44299744,87.56896491,20.58349321,44.04195687,0.956419622,Yes,Weekday,Summer,127
,162.667599,20.93226238,34.4605485,39.29101578,14.61850166,26.31210119,27.05316947,32.56660898,51.28532254,0.867283886,No,Weekday,Summer,13
,147.781045,36.38734635,30.70302921,20.20412661,15.14239558,17.65334486,27.69080242,3.312084387,66.73931035,0.72758245,No,Weekday,Summer,16
,152.6693444,48.78676951,29.93320778,36.0333684,10.60040033,17.54497991,9.770618501,-9.949955761,40.40653619,0.075384255,No,Weekday,Summer,14
,150.4006545,33.94238786,24.00887562,29.26177152,17.33752873,19.78890849,26.06118228,2.237955173,30.72236726,0.049049888,No,Weekday,Summer,17
,111.8251836,40.70289833,16.22497617,21.99159977,6.588751021,22.91880924,3.398149109,-0.194887917,55.0961671,0.837599568,No,Weekday,Summer,9
,154.2027267,40.91475977,38.68353431,25.83159131,9.240812939,24.1597932,15.37223521,19.78255633,59.91224621,0.489655858,No,Weekday,Summer,8
,142.6578031,45.06072758,7.883189025,33.68715492,19.403659,15.12123172,21.5018408,18.51702199,62.76308018,0.814606684,No,Weekday,Summer,13
,767.8949604,146.2849322,418.5161167,77.11271904,28.17777718,27.22623771,70.57717767,16.70576222,72.91925545,0.312918271,Yes,Weekday,Summer,57
,614.4090527,132.2374476,316.8259335,55.78003737,40.71997593,14.6861777,54.15948052,-9.269045056,42.27044724,0.397649858,Yes,Weekday,Summer,153
,772.1069411,160.2686019,410.9466839,55.65663872,44.1587031,12.80813677,88.26817669,22.79501245,24.52129377,0.700186721,Yes,Weekday,Summer,96
,839.4350589,122.1722112,458.032567,85.82172054,24.00708266,15.32691513,134.0745623,4.558868562,77.50091502,0.915326737,Yes,Weekday,Summer,138
,873.6336921,106.2954638,533.3487794,62.64073935,45.33888899,15.70213083,110.3076897,19.92751951,46.10071565,0.087761474,Yes,Weekday,Summer,53
,953.579975,69.03739724,577.0647699,86.63153031,48.02717362,23.30783624,149.5112676,15.04602928,57.39545058,0.861478145,Yes,Weekday,Summer,55
,673.9116109,50.39768094,441.3735187,69.90525153,23.60448531,27.82476112,60.80591327,5.422891644,59.97831939,0.793012725,Yes,Weekday,Summer,51
,822.8861588,109.06929,462.3215347,70.70639918,28.81765868,26.26754064,125.7037356,-3.94406798,52.79082252,0.315539271,Yes,Weekday,Summer,91
,931.6049045,124.9448291,579.8700721,50.67166779,34.85616901,15.06921648,126.1929499,-5.751149605,32.31545178,0.355216614,Yes,Weekday,Summer,165
,824.0071568,55.21244537,506.8356485,96.42283511,49.09610903,27.48658221,88.9535366,27.41832499,65.30858301,0.046461477,Yes,Weekday,Summer,180
,730.2342792,107.7627607,391.8684758,66.79755253,42.04915747,11.1775974,110.5787353,31.32788939,68.22511846,0.015740611,Yes,Weekday,Summer,150
,875.4271548,115.1710421,557.1206372,66.09491597,45.50259922,29.26334097,62.27461933,19.2404621,53.17853516,0.477006126,Yes,Weekday,Summer,137
,880.0406975,83.23000905,584.9529185,67.24238866,21.79514224,27.9956343,94.82460476,-5.345464831,49.31366964,0.095539645,Yes,Weekday,Summer,121
,974.9283188,149.4149965,547.3034774,61.89663923,44.04532524,25.84552022,146.4223602,8.09122476,26.83629099,0.194001814,Yes,Weekday,Summer,64
,908.9120689,136.0488772,561.0409266,86.50295705,20.73453696,18.42262354,86.16214746,22.802264,25.03709969,0.8467672,Yes,Weekday,Summer,132
,712.7274651,160.4959629,318.3818555,96.53941765,49.79025259,21.08733503,66.4326414,25.09193978,40.37389073,0.571028391,Yes,Weekday,Summer,169
,989.6600318,159.0200693,562.4966135,88.50167578,24.18750659,28.33131406,127.1228525,-4.680161997,38.65076933,0.633632437,Yes,Weekday,Summer,144
,136.4588932,22.52749558,41.62429158,33.36412702,12.83165325,22.59982812,3.511497697,-9.998617652,77.21938706,0.187479331,No,Weekday,Summer,7
,139.5812615,24.57161047,42.92670267,24.29285715,8.628112791,11.85225176,27.30972661,22.04616706,67.01736455,0.828661804,No,Weekday,Summer,11
,138.8687731,39.95610073,26.01653067,25.67553032,11.92691953,14.94203362,20.35165823,6.046827919,59.59545772,0.867979772,No,Weekday,Summer,9
,171.9960507,41.90815493,46.77428121,27.53244617,16.3150269,29.37687064,10.08927083,1.451659923,51.05888534,0.523327594,No,Weekday,Summer,11
,126.8264942,31.95955293,27.2806257,38.71061478,6.257752718,19.31371728,3.304230751,-9.419613859,30.04205184,0.912557772,No,Weekday,Summer,10
,150.6839962,44.06785867,23.05292545,25.5378173,16.52198879,29.40700165,12.09640434,14.3134733,78.70740033,0.844828625,No,Weekday,Summer,16
,181.4248091,47.54565022,43.13593047,30.88019777,19.11655542,14.20112324,26.54535198,28.30178309,42.50244189,0.731324177,No,Weekday,Summer,11
,697.1711715,118.184661,349.7517546,91.77691286,22.90129112,11.11682435,103.4397275,33.09342408,26.41553615,0.734075916,Yes,Weekday,Summer,157
,862.5630854,79.80257941,544.5336582,75.10895549,47.11671549,21.31571864,94.68545817,15.45852278,49.62793374,0.105393474,Yes,Weekday,Summer,131
,933.6921309,177.8838532,561.8779661,80.45217704,34.15050175,17.35812817,61.9695046,13.15075975,72.4398807,0.270836038,Yes,Weekday,Summer,94
,710.0365463,173.0541308,345.9706744,72.15006326,49.16190182,14.67588605,55.02388998,-6.172462653,73.23746011,0.06684722,Yes,Weekday,Summer,67
,791.0788067,131.0863729,396.4469639,55.78759919,43.70921048,16.76348076,147.2851795,14.69927607,20.65795496,0.008681209,Yes,Weekday,Summer,75
,992.7805758,160.2622402,586.7948415,97.52752399,43.34909335,24.31892517,80.52795165,7.099058553,73.17774469,0.158309531,Yes,Weekday,Summer,79
,743.5547442,69.30685209,454.4207931,68.95533025,36.19753422,11.16071115,103.5135234,17.32108764,36.28905305,0.880487183,Yes,Weekday,Summer,58
,813.0215808,137.8317201,457.1566744,87.74377253,41.97939592,10.12556805,78.18444987,7.492685654,22.33834184,0.239874059,Yes,Weekday,Summer,152
,768.8425335,50.09847822,501.7020048,60.62179238,23.83735661,16.0936826,116.4892189,0.813460555,70.86741622,0.970153963,Yes,Weekday,Summer,87
,873.6442797,180.3803702,433.4258448,85.89139609,46.55640209,28.17812798,99.21213853,-5.726562615,71.83200536,0.597291,Yes,Weekday,Summer,176
,732.914385,81.70590539,430.2862571,82.49432731,34.75530409,14.97036862,88.70222246,4.171330007,55.77386479,0.237258488,Yes,Weekday,Summer,96
,824.3186491,96.72688608,493.4865225,75.60213215,20.25077947,13.03224337,125.2200855,-5.650982457,54.46602544,0.497130803,Yes,Weekday,Summer,100
,744.7732816,120.7498995,451.1035939,53.06706271,34.65739776,22.91546309,62.27986466,-2.039637213,68.78721636,0.219094823,Yes,Weekday,Summer,82
,708.6957244,141.0558879,358.3260469,58.21951189,26.85690175,24.35588979,99.88148621,34.43012714,67.17857316,0.983973558,Yes,Weekday,Summer,120
,964.9487116,180.7272163,527.7630169,60.87828322,44.53796066,29.38028324,121.6619513,9.984660061,73.40632841,0.847264984,Yes,Weekday,Summer,120
,682.7693756,158.2539142,350.7748948,57.31863132,31.27253554,28.37170876,56.77769094,13.93422949,53.16484686,0.026238789,Yes,Weekday,Summer,61
,850.9300952,64.9604253,588.1631,60.58167324,47.4523791,29.73205695,60.04046064,29.31283379,78.05882556,0.947776031,Yes,Weekday,Summer,72
,153.7608954,45.02785944,31.30171593,30.21237431,13.4004902,24.88935364,8.929101871,34.80060052,79.76880986,0.721065107,No,Weekday,Summer,16
,107.8852239,42.13766776,7.72638057,23.5926537,7.704308643,14.18337103,12.54084223,16.22215022,26.9926766,0.082381252,No,Weekend,Summer,9
,157.9515166,26.37721376,47.68230173,28.35900974,5.390455203,20.30156218,29.84097401,26.56132195,70.97262557,0.670637746,No,Weekend,Summer,6
,124.7744895,21.52065581,11.85245807,33.27171082,16.8554003,12.28689116,28.9873733,4.712346095,49.98933546,0.646926698,No,Weekend,Summer,8
,104.1347732,32.26576834,7.757855272,35.45373527,16.05839339,11.99499428,0.604026629,3.758478085,43.2539803,0.218788746,No,Weekend,Summer,17
,128.4940693,45.97100834,19.85478728,20.17185108,18.08395501,21.62643278,2.786034834,8.121667445,56.78433859,0.7584467,No,Weekend,Summer,18
,155.559108,33.12749187,49.1989265,31.18822133,16.30308758,11.85870292,13.88267781,20.26282682,23.35793344,0.087064703,No,Weekend,Summer,5
,154.7424807,45.50985143,24.6055452,31.70951001,14.41396603,17.46385788,21.03975017,20.69862602,50.38766713,0.489445181,No,Weekend,Summer,18
,159.1071884,42.47438199,37.67763573,20.88213521,14.1633681,26.09053132,17.81913606,4.185774559,72.2534342,0.009923207,No,Weekend,Summer,8
,109.2434295,29.95240177,16.4283576,22.61893112,14.16236312,23.87970664,2.201669235,-4.005553414,32.80769097,0.968737489,No,Weekend,Summer,10
,138.2490497,23.51936977,14.81439517,28.05310306,15.24316466,29.69833899,26.92067809,18.45783154,45.58339369,0.751563632,No,Weekend,Summer,18
,164.2033166,38.48228386,40.14011974,33.06509303,16.02286412,18.794152,17.69880388,-4.225336202,76.36885326,0.158852076,No,Weekend,Summer,13
,135.5471314,32.59886728,41.60304836,20.89116105,5.341010599,14.57974299,20.5333011,16.03216287,45.71383027,0.34167404,No,Weekend,Summer,14
,151.0448074,45.20914583,19.81203639,39.50789475,19.63200113,12.49956688,14.38416241,21.20399576,41.50205794,0.160562378,No,Weekend,Summer,7
,150.1166593,30.03612745,32.7873956,26.59479064,15.12136745,27.62021497,17.95676319,21.52751734,46.43219889,0.766617464,No,Weekend,Summer,15
,137.7420941,41.71191337,32.63941548,36.59666522,5.166391649,15.14498927,6.482719144,23.90624498,51.16716599,0.058896325,No,Weekend,Summer,12
,124.2276226,33.59326927,23.12467111,24.52176312,7.688651655,10.77183643,24.527431,29.27867397,57.91948065,0.840406656,No,Weekend,Summer,17
,126.3811155,25.10276973,19.98801044,36.64366028,8.701402966,25.01686031,10.92841181,12.49815464,68.04156806,0.942196339,No,Weekend,Summer,6
,132.2184231,28.99135495,26.56355557,36.54049512,6.127603324,15.18869182,18.80672234,22.86121353,47.12613235,0.676627943,No,Weekend,Summer,8
,136.4833821,49.77777403,20.96185856,25.50902638,5.038990273,12.50046208,22.69527073,17.86277309,69.04885611,0.21296545,No,Weekend,Summer,12
,138.2806727,27.32613023,24.48689724,37.05810254,8.127290106,17.3638768,23.91837575,-1.601202709,52.02323968,0.360090096,No,Weekend,Summer,17
,162.767091,49.74699955,30.59741037,32.98567712,10.60763578,10.2117271,28.61764107,-8.843965981,40.30883062,0.477239875,No,Weekend,Summer,12
,133.2815441,26.05691204,31.01942825,33.36005249,18.22054069,18.50682824,6.117782371,2.804362355,59.47704969,0.604624772,No,Weekend,Summer,13
,148.9051129,20.24632,45.18180714,20.59263704,16.69006679,27.81846422,18.37581776,9.936516785,63.06333528,0.66866309,No,Weekend,Summer,12
,118.3997072,26.65692513,22.91726463,21.51968316,14.79592373,19.93202499,12.57788559,17.7697675,53.48293854,0.554214715,No,Weekend,Summer,17
,128.3795076,33.04731542,33.47441726,33.15070607,13.23311721,10.62891973,4.845031945,28.24816987,23.39689839,0.351313921,No,Weekend,Summer,6
,126.770201,47.36320521,20.07943063,36.06876237,7.029951236,15.89674407,0.332107484,-1.168942748,30.19297251,0.890917281,No,Weekend,Summer,9
,124.2362654,27.53400562,24.89282371,27.67804515,15.29867738,19.78380663,9.048906878,-4.350259455,37.11786325,0.081392058,No,Weekend,Summer,11
,139.8805212,39.67567181,1.913149612,37.08700591,19.42038661,14.7251752,27.0591321,33.35659764,36.95753636,0.466256054,No,Weekend,Summer,11
,140.0800272,44.72712549,31.97911848,23.80606871,13.91075724,18.69370316,6.963254078,-5.137994828,60.40524801,0.775564838,No,Weekend,Summer,17
,102.2711901,42.85040437,8.678487801,22.24282301,9.205563268,13.20100814,6.092903542,11.53209815,21.1009197,0.060872665,No,Weekend,Summer,15
,126.616871,35.67826216,5.855797637,38.10990169,13.53333151,10.55771057,22.88186745,16.3503678,65.34090662,0.705335217,No,Weekend,Summer,10
,122.5098134,29.29821553,17.0295704,30.51539216,18.18767581,12.18428326,15.29467627,14.36184894,35.92054849,0.819711623,No,Weekend,Summer,8
,165.4970042,45.55397649,38.96423418,28.78600402,11.76904309,19.71079787,20.71294857,-6.128552934,38.60131077,0.660831299,No,Weekend,Summer,11
,186.0480682,27.0403197,49.33731648,33.94690339,17.21564077,29.37616309,29.13172475,-7.43378887,51.67458968,0.012936892,No,Weekend,Summer,10
,131.8054482,34.29076404,40.59611966,26.1629012,9.228657127,20.0889758,1.438030388,-5.253245764,32.95553606,0.180137027,No,Weekend,Summer,19
,148.2625829,27.91792372,40.20214619,30.09348711,16.27828191,28.63601079,5.134733138,16.35144577,73.06827881,0.342113079,No,Weekend,Summer,7
,157.9552335,38.22501051,47.10521089,23.70925019,11.26161398,21.24441063,16.40973732,14.49551994,25.12212676,0.233690036,No,Weekend,Summer,18
,121.8782304,41.59149316,28.35557577,26.58194465,11.49280151,11.17715022,2.679265051,0.518335642,46.66294174,0.96265214,No,Weekend,Summer,5
,100.5682944,25.82779181,10.46291044,29.66202712,14.78455653,17.90545042,1.925558034,18.69983638,70.96533617,0.651593914,No,Weekend,Summer,9
,127.7099712,48.48959544,13.87185464,34.37394469,5.863452336,20.42092637,4.690197761,26.90303759,56.95063367,0.296970957,No,Weekend,Summer,8
,97.87666867,22.12858668,10.24456885,29.79845406,9.482997273,11.76025261,14.4618092,-8.128946807,37.53977095,0.929697499,No,Weekend,Summer,18
,106.7472909,21.18985042,18.99173577,33.6148583,6.698667488,21.70272504,4.54945388,12.41584746,45.24561247,0.740594199,No,Weekend,Summer,15
,136.9625729,40.01192133,14.41971788,36.24529905,10.70435968,22.6238717,12.95740326,21.01896854,62.40166282,0.284607212,No,Weekend,Summer,8
,125.1514334,23.31959211,19.33837905,28.96601928,15.55993918,18.00442356,19.96308017,1.354036718,78.3956446,0.378881569,No,Weekend,Summer,5
,137.673186,21.27514261,40.31914535,24.04518028,16.4527075,23.20613589,12.37487441,3.849690738,73.5883231,0.199428858,No,Weekend,Summer,8
,146.1301186,36.34061637,28.30007293,37.34752427,16.04505158,25.39572824,2.70112516,17.61370563,40.5459685,0.971073998,No,Weekend,Summer,11
,95.74673674,20.45185203,0.143997406,30.41917005,10.16349962,12.87687434,21.6913433,30.4070882,79.89187276,0.517296496,No,Weekend,Summer,8
,166.9174261,42.34562208,30.79022343,27.65942018,13.33434985,24.49200458,28.29580594,26.44659891,20.21027981,0.896056687,No,Weekend,Summer,5
,144.9212188,35.78122487,0.103571459,37.98120992,19.34295073,28.55492407,23.15733771,16.24085986,21.65778535,0.346499771,No,Weekday,Summer,19
,146.5078878,49.20969072,8.689017576,32.28169955,12.107758,16.79359602,27.42612592,22.8599773,69.43043091,0.860841603,No,Weekday,Summer,19
,127.8127966,26.39075609,32.42777658,20.63654737,6.542793877,20.7002135,21.1147092,6.417011159,31.96776121,0.053886848,No,Weekday,Summer,12
,145.5547794,28.81272091,37.98636326,25.23636125,9.646424858,26.34318986,17.52971924,18.84344876,23.6461561,0.982090318,No,Weekday,Summer,15
,125.1772766,46.69399669,11.74172357,31.18758061,18.80748558,10.90945581,5.837034385,10.9781716,34.22888439,0.912034367,No,Weekday,Summer,13
,156.74559,25.74883763,40.74803227,30.5788399,16.18433049,18.31991214,25.1656376,-1.452873859,45.56600924,0.363202945,No,Weekday,Summer,14
,801.8924302,123.5774896,434.2716227,56.76276008,40.38974858,27.68002076,119.2107884,21.57822232,63.83397623,0.774722165,Yes,Weekday,Summer,67
,744.6370135,92.16001427,469.0619658,58.50212653,21.19283402,18.97686104,84.74321186,15.04090868,57.46013159,0.752257926,Yes,Weekday,Summer,73
,854.9786063,89.3426656,582.7196639,61.41878101,42.6483532,23.62692097,55.22222165,6.137971188,34.25727305,0.901254797,Yes,Weekday,Summer,148
,757.41168,196.7756124,339.4680353,78.32098237,43.96021856,28.79160949,70.09522199,31.01026355,50.19622689,0.307254981,Yes,Weekday,Summer,110
,899.87545,157.0382123,524.1844193,91.44244018,45.02667245,25.59104761,56.59265822,-9.057964698,75.57284632,0.465520005,Yes,Weekday,Summer,60
,829.9573939,69.44992689,533.2322328,53.77041481,49.55275382,26.85484288,97.09722264,4.209791806,68.90046662,0.864999613,Yes,Weekday,Summer,60
,721.6166599,79.19114017,416.1534575,76.51218503,24.34584635,28.53341694,96.88061388,-7.4403371,39.39138709,0.778579454,Yes,Weekday,Summer,53
,843.8131195,177.1652598,442.9098418,65.86157421,44.07176839,27.93748903,85.86718624,24.49372923,78.93587368,0.393466719,Yes,Weekday,Summer,96
,623.5748652,59.27011379,383.2021641,50.15255515,46.25017204,22.89709355,61.80276653,21.59483544,62.51722403,0.845725233,Yes,Weekday,Summer,67
,887.7043185,196.8784491,437.3166654,77.26346492,29.30511169,15.04535743,131.89527,4.910849843,23.74696134,0.046954039,Yes,Weekday,Summer,64
,697.0563368,128.6773085,353.4384956,79.22104297,48.57959706,11.01117733,76.1287154,20.4048306,22.1096428,0.782046303,Yes,Weekday,Summer,116
,844.6370928,128.0453689,484.005237,51.55703021,22.39914144,23.83948092,134.7908343,7.817175179,30.10447694,0.206765859,Yes,Weekday,Summer,50
,892.7967378,168.2260129,473.6963698,86.21245544,39.87272115,11.31927582,113.4699026,24.03142061,63.67135208,0.286120908,Yes,Weekday,Summer,157
,630.6595606,77.79360791,301.0415723,93.47044059,26.84589401,26.4332548,105.0747909,10.43826482,31.02433555,0.493214844,Yes,Weekday,Summer,173
,756.0816122,60.89936025,470.2945846,83.75244392,40.42329866,29.38824755,71.32367719,8.552587752,50.68920615,0.449734501,Yes,Weekday,Summer,57
,847.8697917,54.84402612,550.2219297,53.00576454,48.63291247,21.29684032,119.8683185,32.0628462,25.59560721,0.520570107,Yes,Weekday,Summer,93
,813.7295943,144.8211378,389.5300666,96.82784848,31.59848229,16.8273083,134.1247509,1.289559495,75.25316947,0.544775596,Yes,Weekday,Summer,74
,117.6653755,22.5018616,16.68264287,37.21029074,15.98772586,11.47459204,13.80826243,-4.5798697,40.63763682,0.331527691,No,Weekday,Summer,5
,151.2329534,24.3469256,37.07997667,39.7429165,10.85007688,27.26994769,11.94311003,16.3044401,74.48792339,0.175227513,No,Weekday,Summer,13
,133.1451738,48.21613611,31.7274118,23.35068017,6.846457916,21.23945985,1.765027934,33.61948155,76.69253851,0.768481229,No,Weekday,Summer,13
,127.7397796,20.21268612,38.64255816,31.98962051,15.09345913,10.44179957,11.35965608,7.002764618,20.36771884,0.399976149,No,Weekday,Summer,19
,155.5295236,44.42197046,34.7340576,29.99064023,7.176901668,12.04466383,27.16128982,-7.208345637,47.84811123,0.505840862,No,Weekday,Summer,9
,166.8527591,23.67835277,47.74738185,37.16636322,7.585711335,23.18978403,27.48516588,5.268737029,21.47936334,0.644696718,No,Weekday,Summer,14
,108.595932,37.73308211,7.126538482,27.41096668,9.870114101,25.38350842,1.071722248,12.76692444,74.52156598,0.909637922,No,Weekday,Summer,14
,795.9920871,155.1115883,447.6852531,70.96699776,36.52950945,23.02567942,62.67305907,-2.713464702,51.10445268,0.707552831,Yes,Weekday,Summer,114
,660.8874048,115.1895111,336.2696806,79.21033393,22.67034089,27.31926744,80.22827084,19.61459981,24.49664076,0.045459226,Yes,Weekday,Summer,168
,750.2445912,168.2535728,413.3776779,71.87660339,23.9019739,12.71226115,60.12250209,34.89872251,26.6166037,0.838560363,Yes,Weekday,Summer,70
,772.4304354,71.88520546,455.8378995,74.43271652,28.62743674,15.40142094,126.2457562,10.32827642,43.01054147,0.989355015,Yes,Weekday,Summer,61
,824.9333642,148.5851608,425.3917825,99.42386252,29.20056142,20.29158669,102.0404102,5.962785053,76.41405157,0.472485025,Yes,Weekday,Summer,122
,953.4613917,184.978579,496.6125249,64.3907092,36.9719787,27.06415044,143.4434495,8.031687508,61.57454909,0.969590336,Yes,Weekday,Summer,197
,1045.433208,199.0730621,591.5592401,72.60927098,28.50885991,15.87183972,137.810935,-4.818421972,72.05713197,0.547328742,Yes,Weekday,Summer,133
,913.9269271,183.4241568,510.3747201,51.25181416,37.91618425,26.43311793,104.5269339,29.74731206,41.98739878,0.459615996,Yes,Weekday,Summer,157
,768.237171,58.26146761,489.7793229,63.29823526,40.05356937,25.97522475,90.86935107,8.667154498,22.59282197,0.331404765,Yes,Weekday,Summer,163
,890.2492454,145.0694068,502.3182379,57.37333534,39.39204591,15.73373961,130.3624799,7.427348514,78.45905823,0.657554876,Yes,Weekday,Summer,145
,751.6585758,104.3891248,418.3281332,76.8663091,21.35698569,20.21551238,110.5025107,19.68606228,21.03037944,0.229820421,Yes,Weekday,Summer,113
,945.2738893,121.3161698,592.7777274,80.05844351,45.32774586,12.07911899,93.71468378,9.891503942,76.85909918,0.104934219,Yes,Weekday,Summer,162
,860.7822732,163.5704018,467.4492043,66.91674506,27.21897703,12.80676604,122.8201791,19.1705061,42.12064543,0.027237103,Yes,Weekday,Summer,123
,816.3772996,70.75137321,525.8516013,57.72817309,35.46903412,24.54017182,102.036946,-7.234916944,20.6054243,0.292380113,Yes,Weekday,Summer,90
,847.295353,91.51861992,536.0675947,62.09349006,41.05342174,27.3999922,89.16223439,26.61755047,61.3494339,0.395770832,Yes,Weekday,Summer,72
,859.2260821,154.7790292,478.352352,89.79211823,28.44348805,24.84054697,83.01854769,32.32267788,78.83241824,0.552076696,Yes,Weekday,Summer,108
,861.0343964,160.9394907,442.8758161,95.68991732,43.59751878,20.07925326,97.85240019,19.19444238,77.93754337,0.292749825,Yes,Weekday,Summer,72
,183.8280763,39.29606761,42.80422492,37.37159142,9.024209627,27.59484908,27.73713365,32.9554668,29.65622067,0.984059572,No,Weekday,Summer,19
,167.0867339,38.00598683,27.95040932,38.62365918,18.89789717,21.44742892,22.16135247,-3.185545853,30.87486836,0.291745168,No,Weekday,Summer,9
,163.1505204,35.76295681,49.98761155,37.24645083,10.04949113,20.56964858,9.534361526,11.48372853,53.93233488,0.440975388,No,Weekday,Summer,11
,143.7224969,28.39067057,43.38825755,31.73877259,15.34045028,22.34350295,2.520842963,17.08130303,58.23828959,0.103276166,No,Weekday,Summer,14
,125.7330794,36.79514888,7.659070025,38.81714838,16.23888269,17.91340715,8.309422238,16.17814913,64.36507482,0.260626513,No,Weekday,Summer,10
,164.1324663,36.98749455,49.95654379,27.64259267,6.433266483,25.2877112,17.82485759,8.065780059,30.86302163,0.04833214,No,Weekday,Summer,5
,147.6668073,49.54829063,37.74016782,20.14874119,8.600301763,15.34666827,16.28263765,5.213798421,77.54042521,0.559508633,No,Weekday,Summer,7
,646.17221,119.2023843,355.085081,68.80528152,35.87368514,14.59179234,52.61398566,-4.292918985,58.32435538,0.751064683,Yes,Weekday,Summer,107
,946.2330723,117.5535359,570.3165524,63.82593412,43.00420555,13.26840026,138.2644442,7.628410275,70.82281513,0.195709814,Yes,Weekday,Summer,111
,866.6613885,125.3499774,515.4979004,59.77680045,36.4340708,28.32868431,101.2739553,-2.68026332,52.40394292,0.367910938,Yes,Weekday,Summer,61
,591.1887662,62.27964945,306.1980802,88.1452292,45.69052496,14.79729197,74.07799042,23.04645544,44.85661086,0.016616227,Yes,Weekday,Summer,90
,819.5628572,61.58258532,579.6339861,59.52285841,47.26129073,14.50944584,57.05269074,-0.602607903,78.6309744,0.839522056,Yes,Weekday,Summer,141
,784.722123,134.9075009,421.104879,52.60654263,29.93791388,17.04895016,129.1163365,-7.364561262,54.92728225,0.779963525,Yes,Weekday,Summer,84
,688.4417089,140.5625278,333.6089065,56.81551179,49.99660196,16.71002607,90.74813482,14.8564762,72.01241497,0.063254031,Yes,Weekday,Summer,101
,725.2168421,115.8329978,390.3647993,73.7904031,35.49820185,21.99392333,87.73651673,16.78533797,77.19754378,0.364867609,Yes,Weekday,Summer,70
,851.4770299,119.790606,448.8937139,93.49307945,34.78175022,23.58759148,130.9302888,29.23608776,60.52127762,0.955286614,Yes,Weekday,Summer,97
,715.7189638,125.7882133,387.4791599,84.77062138,43.38987943,15.70841917,58.58267073,15.96417256,52.93632071,0.392027056,Yes,Weekday,Summer,93
,855.2287286,148.9425868,468.779471,55.87931215,26.85813469,18.39338037,136.3758436,5.546638418,20.21065105,0.526208677,Yes,Weekday,Summer,57
,679.2396424,117.0993137,405.0412843,62.69702947,21.49222591,13.56828243,59.34150662,26.13553467,22.40117844,0.355242861,Yes,Weekday,Summer,168
,934.134738,188.4600523,479.6457329,85.06063416,44.64899896,26.40627452,109.9130451,14.31255019,32.05107296,0.596131388,Yes,Weekday,Summer,160
,836.0597651,183.1646599,420.0193735,84.92498099,26.28189856,17.06164462,104.6072076,-6.432387192,31.16050591,0.978156876,Yes,Weekday,Summer,65
,965.2645175,182.8819846,514.8184359,84.44606284,40.22355228,29.52620545,113.3682765,15.46327521,35.28552771,0.997502503,Yes,Weekday,Summer,154
,699.6329313,116.0552301,331.2860108,72.69042037,45.88150817,25.54967656,108.1700853,30.86083454,38.29607826,0.774714978,Yes,Weekday,Summer,137
,712.0867751,60.2730667,407.9193222,65.22397595,39.44243368,10.35757605,128.8704005,7.834068147,41.60392961,0.404311098,Yes,Weekday,Summer,188
,111.8544747,40.90201578,0.634267166,36.41094408,8.995918802,12.40010863,12.51122026,3.334661085,45.2322614,0.494432201,No,Weekday,Summer,11
,102.1180049,35.89229696,3.50267429,27.99518747,8.648737457,21.50561783,4.573490922,-3.543874434,25.93198031,0.356731328,No,Weekday,Summer,16
,163.6051964,47.75585625,23.40496652,37.24366213,19.27634642,16.70303346,19.22133166,-3.184951513,22.54171592,0.98557463,No,Weekday,Summer,10
,132.4983576,45.26880947,18.13680714,39.37708943,14.62424919,13.07126576,2.020136617,9.474716795,60.43666694,0.707760306,No,Weekday,Summer,16
,158.340772,27.75957726,38.63930724,32.5839746,16.85156313,15.38981336,27.11653637,16.80559209,52.24008949,0.448931445,No,Weekday,Summer,8
,112.6476578,33.70511499,1.787153296,35.32512878,11.17923288,26.32787762,4.32315024,-6.372306767,46.64865213,0.01211527,No,Weekday,Summer,7
