Time,Use [kW],HVAC [kW],Cloud Cover [%],Day Type,Outdoor Temp [°C],Season,Humidity [%],Staff Count,Water Heating [kW],Patient Load,Refrigeration [kW],Medical Equipment [kW],Lighting [kW]
,197.8656529,85.41963071,0.958683971,Weekday,16.60309908,Summer,40.21304367,66,20.03013474,151,12.03802478,49.32371489,31.05414781
,211.3871869,97.90055402,0.01991233,Weekday,17.23997821,Summer,55.87768588,85,23.52693329,189,8.064020076,53.37243014,28.52324936
,185.166718,86.58686056,0.155731637,Weekday,14.99701256,Summer,56.61910309,89,15.62854469,144,8.381044968,41.84618312,32.72408464
,194.6373257,93.3796309,0.656692037,Weekday,15.55658252,Summer,68.72814616,67,20.07520337,111,10.32032311,43.12965552,27.7325128
,206.2484983,98.82609333,0.674883157,Weekday,17.82396294,Summer,57.8787128,69,19.1520387,195,9.369733403,53.09942174,25.80121113
,210.840286,99.20538017,0.552420368,Weekday,16.24719995,Summer,61.74801264,59,21.91505594,179,9.369135859,49.73772722,30.61298678
,201.2980209,87.86385243,0.170962591,Weekday,17.63533893,Summer,68.89389263,52,19.76211719,119,11.47126264,51.0796921,31.12109655
,212.7032893,91.9177955,0.753526783,Weekday,14.68121807,Summer,54.09653464,63,15.72803129,101,9.585182036,65.05063954,30.42164096
,204.6351385,91.54105128,0.0347659,Weekday,15.06924252,Summer,65.16100156,97,21.66096937,117,10.37242646,50.11037639,30.95031503
,217.2602598,97.86465793,0.83697328,Weekday,16.60358195,Summer,62.57704627,81,23.99864552,130,9.311488869,54.34283684,31.74263061
,194.4406698,90.16063202,0.008713122,Weekday,13.4766673,Summer,39.07682105,58,18.08940484,124,11.91783864,44.66606085,29.60673342
,202.1370677,93.613789,0.606455686,Weekday,15.75152836,Summer,59.45535755,99,22.71733965,191,9.522654006,45.21655745,31.06672755
,219.1675546,91.28044804,0.170151068,Weekday,15.13782512,Summer,67.66799065,75,20.52848702,119,7.146270229,71.37596979,28.83637956
,201.5921213,89.43570025,0.035810968,Weekday,14.17815302,Summer,41.8380068,70,25.39932776,181,5.844811527,51.83427526,29.07800646
,217.9899473,95.24936642,0.045066782,Weekday,14.65222781,Summer,50.12760335,57,11.74434678,142,10.74177856,68.54158048,31.71287501
,210.9941456,88.9797059,0.067980239,Weekday,14.99856267,Summer,49.19259628,72,24.32737044,168,9.297794994,60.59181967,27.79745459
,190.9804555,87.93850136,0.949141174,Weekday,14.25144837,Summer,52.51678267,51,17.97430771,104,7.618030828,46.82330296,30.62631266
,202.4335762,101.3621325,0.614917196,Weekday,15.59629116,Summer,52.48445552,93,18.59658341,188,7.761298046,46.90963812,27.80392414
,225.7499444,94.98501529,0.354963461,Weekday,18.34025281,Summer,52.07563607,81,22.03746986,158,11.78767262,62.84694301,34.0928436
,188.9759686,97.09378426,0.479655475,Weekday,14.56195505,Summer,41.02269103,71,20.74352255,105,9.986024642,32.56046894,28.59216825
,230.8841851,97.19272932,0.319698169,Weekday,18.56191313,Summer,36.50376771,62,23.45495719,143,8.478127247,69.26013937,32.49823199
,212.9082344,101.76732,0.179160722,Weekday,15.42688858,Summer,31.65057978,64,22.29572526,192,12.88586908,45.30684973,30.65247025
,213.0397849,97.52008128,0.555551349,Weekday,17.78790492,Summer,45.96989353,66,23.3748919,157,11.69802117,49.98430047,30.46249013
,197.579282,93.27115027,0.436048206,Weekday,14.26768986,Summer,54.24297059,97,18.27315466,165,14.06768117,44.20907701,27.75821885
,204.8882219,92.34162169,0.415036047,Weekday,18.79898831,Summer,34.32190011,57,20.18300616,145,11.90723928,51.83288718,28.62346764
,215.7927775,99.59269052,0.44882116,Weekday,14.31422597,Summer,64.22002964,59,16.96635951,168,8.77619947,60.1139751,30.34355289
,182.8716083,85.31302551,0.245379174,Weekday,15.35732045,Summer,37.40182911,97,17.94765796,132,8.423017993,39.70623282,31.48167399
,203.3131854,89.88012162,0.774491101,Weekday,12.68972693,Summer,65.72165373,50,20.85897757,179,9.132182478,53.60452613,29.83737759
,189.860451,92.73552187,0.852676592,Weekday,12.06825004,Summer,68.43817292,96,17.90205147,103,8.74879933,44.20894799,26.26513031
,188.5553789,86.43460912,0.823603419,Weekday,11.07045914,Summer,46.222349,83,24.1577525,147,6.630930337,41.89882699,29.43326
,197.8197617,93.46130785,0.874297586,Weekday,16.27296508,Summer,52.44281284,58,16.51093835,131,10.02590378,49.08129644,28.7403153
,180.8971834,88.64417152,0.03022556,Weekday,16.88330381,Summer,65.76877299,78,13.33164126,134,12.35001065,38.16963641,28.40172356
,203.1846134,96.71182003,0.467138338,Weekday,12.09850162,Summer,45.35239039,80,23.14204156,189,7.665631168,44.94203993,30.72308068
,217.540723,99.57527549,0.456020189,Weekday,20.36600224,Summer,57.38130241,56,10.95667668,184,9.921822824,66.27919635,30.80775165
,216.6252577,95.71355267,0.085542916,Weekday,12.4846249,Summer,57.12945118,83,20.54319832,103,8.713819219,61.68997871,29.96470875
,202.2700618,95.86749315,0.280801727,Weekday,14.366947,Summer,49.2390486,52,18.36702207,189,10.4739136,51.28235671,26.2792763
,226.7850401,96.39291169,0.53194241,Weekday,16.69429228,Summer,68.25914203,73,19.57599925,159,12.4550705,69.60571103,28.75534767
,214.4671905,101.2005903,0.448640291,Weekday,15.69584956,Summer,35.54140456,91,16.74227825,187,10.21422777,55.7825347,30.52755953
,211.4940115,106.3676554,0.944334451,Weekday,16.5177518,Summer,68.6382324,72,22.31976769,180,10.00070131,46.94850526,25.85738178
,225.8075156,97.75737194,0.120830302,Weekday,16.87482823,Summer,35.42353003,90,17.31990672,174,9.744686478,69.83853138,31.14701907
,191.5318488,85.43013316,0.530126272,Weekday,15.4598293,Summer,50.41854326,98,18.79400942,103,10.83937301,46.29197507,30.17635814
,200.5699294,91.44124734,0.046548897,Weekday,14.71087824,Summer,36.8390377,72,22.56653917,102,14.11705833,41.71819554,30.72688906
,199.3298169,88.28736425,0.097209788,Weekend,16.43651236,Summer,67.17074273,36,19.35752581,99,8.274121647,52.28057046,31.13023472
,193.2499976,88.78903973,0.476338825,Weekend,13.94840847,Summer,64.54453217,33,23.04643954,89,7.625342303,44.25166595,29.53751013
,196.4149377,79.25655142,0.358061107,Weekend,13.69202917,Summer,68.69382159,49,12.98974434,61,9.838154099,65.01831441,29.31217343
,190.0485227,83.86234203,0.899450469,Weekend,13.23187006,Summer,58.0647,21,16.74334223,65,13.52478413,46.11621043,29.80184383
,210.8469164,100.4283422,0.365267513,Weekend,18.22086691,Summer,42.65452135,45,16.42184766,92,12.70806037,50.67477725,30.613889
,185.5475597,83.47717672,0.499313338,Weekend,15.66298092,Summer,51.81564057,48,13.6617145,55,8.514233156,46.10119757,33.79323777
,190.4081575,86.5135599,0.743221373,Weekend,15.57380766,Summer,67.15272193,45,19.86668667,59,9.939743918,46.36044481,27.7277222
,196.4733799,88.1472926,0.710742848,Weekend,16.21278142,Summer,35.64815324,48,15.48123441,61,8.671406988,54.57525436,29.59819156
,184.1317208,83.63223444,0.914899682,Weekend,15.92470597,Summer,36.96963137,29,15.44464272,69,11.61798505,44.54133287,28.89552573
,200.0429061,87.02275103,0.179876673,Weekend,17.66122053,Summer,43.36149779,37,22.7985498,54,12.59931344,46.01137693,31.61091492
,175.2075603,83.78072495,0.053180344,Weekend,15.40626778,Summer,43.29466481,25,20.31596539,77,6.423546966,32.40557306,32.2817499
,209.8593459,93.15642683,0.763572753,Weekend,15.02191268,Summer,31.60599648,28,23.59475676,97,9.813013526,53.13950432,30.15564448
,202.0325281,92.61425663,0.318106806,Weekend,16.01990646,Summer,67.87444561,47,20.40190136,91,10.81503878,50.98648935,27.21484195
,185.1899525,78.15042483,0.843297557,Weekend,15.89721775,Summer,32.98839224,49,16.32660875,51,10.08660117,51.63458904,28.99172868
,202.6032466,90.81496659,0.358222759,Weekend,15.3322485,Summer,64.35743298,38,20.94195102,85,11.44368106,51.6256231,27.77702483
,207.5864297,86.79623903,0.956208416,Weekend,14.32199771,Summer,60.79504572,36,22.2692243,66,11.36974303,55.94664927,31.20457407
,194.5358722,82.37692811,0.918825038,Weekend,16.32015912,Summer,30.14155151,39,20.33581447,61,10.25844766,52.81060297,28.75407903
,200.0501041,82.8467234,0.145606129,Weekend,15.97414471,Summer,50.99184139,35,21.20586546,55,12.62519592,54.34495038,29.02736895
,181.8495681,79.36073119,0.250911869,Weekend,19.22262488,Summer,46.96886802,27,18.88829111,60,8.78997736,45.60576863,29.2047998
,208.7240831,92.16109217,0.440563772,Weekend,17.11165013,Summer,52.26825476,45,17.97272723,51,10.21672458,57.87420973,30.49932935
,204.7995959,93.58333411,0.480200894,Weekend,19.12703553,Summer,31.49040372,36,22.95954075,99,9.22933026,50.53788906,28.48950169
,235.1712163,92.77794133,0.84303839,Weekend,17.33192756,Summer,37.96285866,35,25.00058275,66,9.659228125,81.13012192,26.6033422
,194.756043,97.01912804,0.127967248,Weekend,13.94347687,Summer,58.76001982,31,17.13840293,56,10.01784203,36.2835405,34.29712953
,210.9362206,97.36846787,0.064997504,Weekend,18.37629427,Summer,62.48311273,40,16.40315987,63,10.07795719,55.98368214,31.10295356
,186.1444037,89.59462407,0.888320579,Weekend,13.33969773,Summer,56.65517241,47,15.6471861,83,7.998202786,39.47407275,33.430318
,181.6052989,81.54588632,0.202108803,Weekend,13.32851826,Summer,31.05098241,45,16.75943852,57,10.06411276,43.03310163,30.2027597
,176.3724819,87.81682422,0.402036377,Weekend,14.09064815,Summer,63.44617302,21,14.41822116,92,13.94344173,30.19319675,30.00079805
,206.1628057,95.27723847,0.714301919,Weekend,13.60686421,Summer,57.37618986,38,20.61759815,66,10.66440283,49.91020142,29.69336479
,211.3912797,91.74222466,0.062055938,Weekend,19.26786271,Summer,69.9409858,32,21.86741343,75,12.80826861,55.10428875,29.86908419
,186.2506622,82.82597549,0.850814516,Weekend,20.31846282,Summer,59.18584065,36,22.9816092,75,8.781595598,44.39655206,27.2649299
,200.1965957,87.61928375,0.362487593,Weekend,16.97217152,Summer,39.04688195,23,24.70707159,52,8.083747008,51.92405207,27.86244127
,189.3075277,88.02246397,0.687055371,Weekend,13.16236808,Summer,69.49739731,28,16.5947577,55,13.10830438,40.83069822,30.7513034
,189.9513659,79.0233508,0.89033706,Weekend,15.94552543,Summer,46.87461539,26,20.61790195,72,10.05569396,51.12414721,29.13027197
,175.5692915,91.82663024,0.413037738,Weekend,15.57967713,Summer,61.0755569,35,16.52090068,52,10.68811174,24.72654028,31.80710861
,219.4667466,84.07608635,0.176806279,Weekend,16.89511826,Summer,65.82900095,31,23.10575763,61,8.004189257,76.01185574,28.26885758
,193.107696,94.27861556,0.540190334,Weekend,8.989698099,Summer,44.23498969,47,22.95307638,80,9.5065685,36.76977971,29.59965589
,202.7780956,83.59675112,0.257999784,Weekend,16.9633595,Summer,40.595101,48,24.97149162,65,12.74839326,51.7033788,29.75808076
,183.983222,80.37508598,0.314301206,Weekend,16.18675677,Summer,37.29520248,35,22.27473011,54,7.987696833,43.82160466,29.52410437
,187.7979576,83.18881732,0.173073084,Weekend,14.05282424,Summer,44.89732442,42,15.36236406,52,9.717180392,46.27217929,33.25741651
,206.3783724,95.99828807,0.486295661,Weekend,11.24353108,Summer,55.26132517,40,22.65442234,75,7.270916507,49.6663266,30.78841883
,184.9353872,81.88356121,0.290436571,Weekend,18.3637677,Summer,52.75894866,43,18.42721647,92,10.69508847,41.52239933,32.40712177
,211.6426413,92.16004581,0.983157969,Weekend,18.0516439,Summer,52.21511935,22,20.78641713,99,11.61878646,54.51617199,32.56121995
,207.5753827,83.33767478,0.851617712,Weekend,14.15369943,Summer,47.7627431,20,21.68784909,71,8.896880193,66.32126829,27.33171039
,197.6725914,83.60687986,0.841499989,Weekend,18.47476167,Summer,31.13906432,23,16.36856669,74,9.142753553,59.86728197,28.68710935
,191.1035301,88.7762354,0.350752728,Weekend,16.53904821,Summer,46.35104743,37,19.58918174,95,11.24421193,40.57269537,30.92120569
,188.5389506,81.91571957,0.260059522,Weekend,12.4433631,Summer,40.22124457,22,18.5715311,54,11.16576995,45.40212558,31.48380445
,195.6519541,92.06462807,0.517672599,Weekend,13.82160523,Summer,35.9783869,49,19.21316692,59,14.19934929,40.69207229,29.48273756
,190.8496079,86.52018248,0.253731174,Weekend,12.97285165,Summer,63.37574628,38,24.16423973,56,10.79165229,39.0688637,30.30466968
,206.022602,99.44929178,0.871583184,Weekday,14.69334452,Summer,33.97223355,67,17.26342234,169,10.76297527,46.28770712,32.25920544
,185.9315505,94.44986862,0.324736113,Weekday,13.49331255,Summer,34.10254767,78,19.3274563,100,11.15645981,34.44844483,26.54932097
,210.8905514,90.33943084,0.66880507,Weekday,15.8350325,Summer,59.29348553,84,17.93479585,118,9.170794553,63.51194968,29.93358048
,218.8362707,101.928321,0.658737611,Weekday,12.49814327,Summer,31.5806322,67,19.71737321,158,12.81209239,54.00707466,30.37140949
,200.9329632,97.3458421,0.077410204,Weekday,14.5866286,Summer,47.47809245,70,19.8144436,184,8.245893149,49.0105879,26.5161965
,205.480248,92.06859293,0.788521403,Weekday,14.49213426,Summer,64.97669906,60,19.99542626,152,12.30188165,52.47849317,28.63585405
,211.9187935,97.50943649,0.849806129,Weekday,16.39199269,Summer,48.67885383,95,18.96743924,117,13.42167803,51.40274316,30.61749663
,197.3096968,93.12266322,0.36643028,Weekday,18.4455269,Summer,44.1802114,76,17.55619743,112,11.54597182,41.4002452,33.68461918
,205.5222798,101.7459363,0.858436067,Weekday,16.09079697,Summer,60.61419489,82,17.23061652,125,10.0189318,48.3313218,28.19547332
,207.5465589,95.31563814,0.051338128,Weekday,13.74463526,Summer,60.10955346,58,19.72682477,147,8.659789399,52.87498505,30.9693215
,204.6814372,98.98973569,0.317441361,Weekday,12.44036889,Summer,49.31270344,65,17.63336195,161,11.20072345,47.92410651,28.93350957
,195.090338,93.71052763,0.538826759,Weekday,10.90274485,Summer,61.0693232,97,19.25029327,158,8.026769465,44.44774092,29.65500676
,213.3562357,93.74162525,0.721215689,Weekday,12.69116955,Summer,35.32488981,57,16.70232513,145,13.73809114,58.16300194,31.01119229
,201.6569044,100.9516962,0.7701073,Weekday,18.92328649,Summer,69.54484933,54,15.43731336,157,9.234656725,44.2537716,31.77946654
,214.9833193,91.9495344,0.595863215,Weekday,14.76263672,Summer,61.32806129,77,14.71802916,187,8.504910174,68.92117453,30.88967106
,215.2702036,100.8536851,0.776060466,Weekday,15.63484393,Summer,64.28755994,86,20.87139896,170,12.4904053,48.34890158,32.70581271
,207.465738,98.02417683,0.540435033,Weekday,15.07584883,Summer,53.39976612,83,19.58860838,167,11.59550888,48.75375391,29.50368995
,205.8203565,100.6518042,0.380027686,Weekday,17.93417741,Summer,48.51026819,65,24.06865268,171,10.02028477,39.87564509,31.20396971
,219.7088176,91.9567376,0.479767489,Weekday,14.19479262,Summer,36.94970328,69,21.19630698,124,7.930589244,66.83868757,31.78649618
,226.2968919,108.9347846,0.870650214,Weekday,13.85436207,Summer,34.14002053,91,22.01253629,197,11.83603963,54.15028085,29.36325046
,200.7585763,101.2181922,0.877663061,Weekday,14.37158359,Summer,57.48305059,78,18.53038858,173,11.87305136,39.8355872,29.30135696
,220.0179882,96.47272939,0.051011352,Weekday,14.26524691,Summer,44.83099346,95,17.9921422,192,14.19670247,59.67209647,31.68431764
,221.0953526,99.17562186,0.788545339,Weekday,17.19199938,Summer,39.33298614,83,26.12311384,173,10.12939011,52.74761703,32.91960976
,168.8797751,82.99005322,0.279270538,Weekday,17.13164039,Summer,59.93469827,68,19.36366333,116,8.144505641,30.30539735,28.07615557
08/01/2023 0:00,224.1352398,96.41460172,0.959740719,Weekday,12.34329376,Summer,58.30801749,69,22.56595037,191,11.3994061,64.12589542,29.62938619
08/01/2023 1:00,200.8348434,86.71791035,0.572885635,Weekday,16.80452711,Summer,67.53561928,96,25.20171785,100,8.714683815,50.00410763,30.19642377
08/01/2023 2:00,206.4096682,94.82796327,0.898519677,Weekday,15.71059201,Summer,66.77238078,50,20.54661054,174,5.967801393,52.04195156,33.0253414
08/01/2023 3:00,203.1615675,79.36146346,0.590583121,Weekday,17.85892375,Summer,40.42787634,70,21.55305804,126,8.663224462,62.83123624,30.75258533
08/01/2023 4:00,211.4413375,103.4766024,0.762159424,Weekday,15.29510681,Summer,48.21260926,88,24.44232934,176,13.89558972,41.80420066,27.8226153
08/01/2023 5:00,201.6522278,96.3230263,0.100919884,Weekday,13.49061165,Summer,65.20787317,81,27.88063187,130,9.086951063,39.50190042,28.85971816
08/01/2023 6:00,213.7186111,90.4589258,0.41798114,Weekday,15.43503883,Summer,42.72723529,73,21.59426613,156,11.33307917,58.33367507,31.99866494
08/01/2023 7:00,213.360408,97.96936893,0.990620383,Weekday,15.80608429,Summer,65.28341254,55,19.89727806,181,9.212714587,58.64321777,27.6378287
08/01/2023 8:00,190.2956102,90.66295302,0.632178235,Weekday,14.68163619,Summer,54.92669391,53,16.66053544,156,10.42174533,42.40011643,30.15026
08/01/2023 9:00,215.0990774,88.44379168,0.458047793,Weekday,14.4552648,Summer,65.14687897,72,19.17664737,143,9.646686328,65.07098322,32.76096882
08/01/2023 10:00,193.5296076,86.43211331,0.347471704,Weekday,13.77203343,Summer,41.61256366,91,15.00278139,159,9.633235786,50.29696584,32.16451122
08/01/2023 11:00,219.9483761,101.3092732,0.044284494,Weekday,11.7141447,Summer,51.90156455,74,15.85445344,194,10.53723551,58.39005641,33.85735761
08/01/2023 12:00,201.8120164,95.12790038,0.893403087,Weekday,15.80569463,Summer,51.87497636,57,17.41755984,122,5.972095566,48.90625526,34.38820532
08/01/2023 13:00,205.9874577,93.12477077,0.688480497,Weekday,14.21950208,Summer,37.2861157,86,23.14711197,146,12.04047002,49.91055776,27.76454715
08/01/2023 14:00,200.0410694,98.3246125,0.907621732,Weekday,15.94120056,Summer,62.02084924,59,15.70823376,190,10.16784639,46.15278166,29.68759514
08/01/2023 15:00,199.9362294,100.0053094,0.075333124,Weekday,14.97047187,Summer,34.38119753,88,19.63162531,139,10.1347377,40.92743096,29.23712596
08/01/2023 16:00,208.4192697,103.0293106,0.502733736,Weekday,20.13401377,Summer,47.55311524,64,14.91403258,180,10.35411848,49.25165156,30.87015646
08/01/2023 17:00,184.9517944,98.53833179,0.542125814,Weekday,12.93851686,Summer,66.17408112,67,14.90513564,187,9.191986447,31.30678612,31.00955438
08/01/2023 18:00,180.9896398,96.39657822,0.392288281,Weekday,14.98738227,Summer,53.72455105,79,19.15550808,173,10.23560255,24.82121289,30.38073806
08/01/2023 19:00,190.9955657,84.73523163,0.340861737,Weekday,18.51960547,Summer,32.61936152,63,21.91369664,103,10.59576443,45.01121851,28.73965447
08/01/2023 20:00,210.1845157,100.888623,0.653071092,Weekday,15.18740145,Summer,54.34870548,86,21.04361877,183,11.42610997,47.37670498,29.44945897
08/01/2023 21:00,181.729451,87.38053675,0.509516974,Weekday,11.72183804,Summer,31.30343345,85,17.12716677,138,13.68192934,35.43230799,28.10751014
08/01/2023 22:00,215.1070089,97.61017927,0.505565708,Weekday,13.67435596,Summer,39.10659124,81,21.62607496,121,10.45582175,56.23240574,29.1825272
08/01/2023 23:00,206.6586751,85.96046631,0.552970623,Weekday,14.43928245,Summer,51.57910601,95,21.65712982,170,7.885721668,61.84380859,29.31154874
08/02/2023 0:00,175.2674225,85.50211515,0.713974933,Weekday,16.6668344,Summer,56.31956651,73,20.21567128,107,10.88873889,30.65570566,28.00519153
08/02/2023 1:00,203.8399902,90.6035595,0.446875552,Weekday,13.18195109,Summer,59.60695281,97,14.66524287,194,8.67417925,58.35312254,31.54388605
08/02/2023 2:00,211.0203081,91.10408255,0.202698606,Weekday,16.38968835,Summer,32.51593271,97,18.18345159,130,9.876591324,60.32000449,31.5361781
08/02/2023 3:00,214.1621538,94.16184643,0.693636436,Weekday,16.80386188,Summer,42.99119476,79,17.1974346,114,9.900011553,62.42603247,30.47682879
08/02/2023 4:00,189.760673,89.97383438,0.447532692,Weekday,13.47128003,Summer,59.05438044,92,13.70365841,108,8.763887721,46.67550683,30.64378564
08/02/2023 5:00,206.1377894,102.7919401,0.008303179,Weekday,16.3699635,Summer,60.95073934,90,18.01188226,161,11.28770096,43.52942647,30.51683965
08/02/2023 6:00,198.4188885,94.72071858,0.938051737,Weekday,15.13358968,Summer,48.10740914,77,24.98764867,159,8.956890459,38.47189359,31.28173723
08/02/2023 7:00,210.4580583,94.12040853,0.441074166,Weekday,15.77938351,Summer,61.4635872,66,25.52713952,173,5.138314175,53.67297886,31.99921726
08/02/2023 8:00,202.3940619,96.03774674,0.292104001,Weekday,14.74650241,Summer,47.81085495,82,21.30693623,187,9.479252173,44.82416543,30.74596132
08/02/2023 9:00,194.6107345,91.95570748,0.092056851,Weekday,15.93709778,Summer,47.2056316,51,24.44798926,124,8.93946527,39.30541244,29.96216005
08/02/2023 10:00,218.8400306,101.6191829,0.067017465,Weekday,15.33410158,Summer,32.20038806,83,21.34728898,187,11.93793073,53.66222007,30.2734079
08/02/2023 11:00,200.762168,92.7653697,0.386049885,Weekday,12.29010387,Summer,61.28977917,71,17.90506645,159,8.59157949,47.25199016,34.24816217
08/02/2023 12:00,188.2626763,80.59817473,0.204900568,Weekday,16.28337309,Summer,66.84092686,60,18.35814151,152,7.140468897,52.08394367,30.08194754
08/02/2023 13:00,210.8849387,104.6085233,0.892137484,Weekday,16.48616387,Summer,41.69176784,57,21.05453132,182,10.50525595,45.45258995,29.26403821
08/02/2023 14:00,186.0594228,96.36932448,0.525496574,Weekday,16.55540293,Summer,42.66916494,73,16.37329053,147,12.20943122,27.53613703,33.5712395
08/02/2023 15:00,218.0358017,96.14138673,0.206226138,Weekday,14.83801188,Summer,53.18859692,91,18.59369668,101,8.232038747,65.36441568,29.70426382
08/02/2023 16:00,199.1997958,104.0532107,0.118650162,Weekday,16.08791826,Summer,60.23735951,66,21.26922154,197,11.29735073,35.16113432,27.41887846
08/02/2023 17:00,189.9398637,87.70502235,0.902048191,Weekday,15.19349024,Summer,49.91912581,90,22.5821051,111,9.523707143,42.05325889,28.07577026
08/02/2023 18:00,180.2405146,86.67739055,0.291887227,Weekday,17.9698942,Summer,46.8822226,53,23.95653876,174,9.781671204,26.08659339,33.73832068
08/02/2023 19:00,208.7338653,94.89809215,0.85670973,Weekday,13.50691408,Summer,48.45061277,75,17.19680159,131,9.063215585,56.43332768,31.14242829
08/02/2023 20:00,214.7461983,94.16127412,0.285621038,Weekday,12.60245488,Summer,39.42816347,67,22.46546111,153,10.91666708,57.62658533,29.57621068
08/02/2023 21:00,193.066562,91.72767193,0.737827442,Weekday,12.67730283,Summer,69.10332947,99,18.21645063,156,9.867712189,46.86546664,26.38926065
08/02/2023 22:00,205.7672663,92.32094611,0.436027748,Weekday,13.410914,Summer,50.7959284,93,23.86047009,196,9.513724199,46.5597466,33.51237934
08/02/2023 23:00,221.2610144,90.65413333,0.550239902,Weekday,14.29551303,Summer,41.81855922,61,22.77156766,180,11.36703039,67.68416245,28.78412052
08/03/2023 0:00,218.015537,94.64538889,0.872977451,Weekday,13.81806101,Summer,57.91238685,82,19.80435565,194,13.70735284,61.72385927,28.13458036
08/03/2023 1:00,206.3018749,101.934747,0.813364552,Weekday,16.28464951,Summer,51.70808976,66,12.72731618,177,5.496747523,53.99014419,32.15292003
08/03/2023 2:00,205.0668369,94.19647768,0.071033245,Weekday,15.24009007,Summer,41.79036432,95,25.24557322,165,11.09444395,45.29130245,29.23903964
08/03/2023 3:00,201.8015546,92.6526099,0.51761656,Weekday,12.32171204,Summer,38.3896707,58,21.22662298,186,9.610707664,48.381666,29.9299481
08/03/2023 4:00,188.0433881,85.47286895,0.377139898,Weekday,16.66726555,Summer,34.16690548,98,21.81157945,149,10.98245251,38.98314598,30.79334116
08/03/2023 5:00,199.2679868,80.18349928,0.849083787,Weekday,15.84597229,Summer,59.17861049,83,25.12735129,107,9.280589265,54.79579709,29.88074983
08/03/2023 6:00,216.3703473,94.01994733,0.241108278,Weekday,16.57199904,Summer,40.29490874,71,19.42767599,198,10.20497252,61.8650659,30.85268552
08/03/2023 7:00,205.7658508,83.34622296,0.081505671,Weekday,16.11227084,Summer,44.87554794,78,16.80469152,134,11.13767603,62.15069645,32.32656386
08/03/2023 8:00,192.5312788,91.41867365,0.104650324,Weekday,12.69238211,Summer,66.250574,93,17.0056071,137,10.04521382,43.45455223,30.607232
08/03/2023 9:00,208.1851982,97.09021197,0.445139139,Weekday,14.15701897,Summer,55.12645009,87,22.39772745,173,12.60199701,48.2215772,27.87368461
08/03/2023 10:00,188.1977475,83.68768868,0.807907033,Weekday,11.92213123,Summer,33.88004182,75,20.8227474,115,11.35329643,44.45911712,27.87489789
08/03/2023 11:00,204.8475225,90.75742008,0.484206815,Weekday,14.91959399,Summer,32.50122178,57,22.86778278,123,10.19822101,51.15328318,29.87081547
08/03/2023 12:00,202.5628901,96.3418196,0.711615626,Weekday,15.63360391,Summer,55.52594183,79,16.63515705,140,9.658298725,52.45878676,27.46882792
08/03/2023 13:00,224.1706899,98.97797476,0.720166904,Weekday,15.42058496,Summer,32.46479239,91,19.85793809,162,7.848968692,67.73199502,29.7538133
08/03/2023 14:00,202.0835636,98.8087581,0.870577423,Weekday,11.85548811,Summer,44.75555595,90,20.19065552,169,9.351795253,42.79971693,30.93263777
08/03/2023 15:00,208.0998486,101.7189097,0.527281622,Weekday,13.33454368,Summer,50.10002243,92,19.48930641,191,11.20418956,42.91961875,32.76782413
08/03/2023 16:00,167.5502223,94.46442166,0.807600596,Weekday,14.91136972,Summer,54.81775496,65,17.41827793,153,9.438488762,17.23216221,28.99687171
08/03/2023 17:00,209.2156229,97.48601334,0.581851402,Weekday,13.49926466,Summer,54.84778265,72,19.69655148,160,12.70587671,51.22371067,28.10347067
08/03/2023 18:00,229.1082061,101.7558217,0.572488658,Weekday,12.49189058,Summer,54.69704631,83,26.74488563,164,11.67391437,61.57350831,27.36007605
08/03/2023 19:00,203.9180552,92.59987816,0.781843082,Weekday,14.77344786,Summer,47.78182498,70,21.90892323,131,13.15183983,43.44859533,32.80881868
08/03/2023 20:00,202.1314125,92.76226364,0.816042942,Weekday,15.24342974,Summer,30.76440651,90,23.53503198,130,12.09467955,44.21333316,29.5261042
08/03/2023 21:00,210.6219827,84.89150825,0.654335513,Weekday,15.85179662,Summer,55.52150183,77,20.27777446,113,8.049975377,68.49615239,28.90657218
08/03/2023 22:00,202.7973159,99.25526567,0.88635418,Weekday,18.86648918,Summer,68.15919476,84,19.96129283,108,8.169301555,46.55423637,28.85721947
08/03/2023 23:00,181.8326282,87.19040836,0.827920867,Weekday,16.16135402,Summer,47.17511437,91,26.59104867,121,10.06882822,27.7426377,30.2397053
08/04/2023 0:00,206.3397716,91.91071463,0.757031982,Weekday,13.07953339,Summer,56.85750655,61,21.2572214,127,11.03732245,49.23161159,32.90290152
08/04/2023 1:00,201.6561523,95.42823289,0.300244828,Weekday,16.00907679,Summer,36.76637601,98,21.14030753,118,10.29522584,43.65562032,31.13676576
08/04/2023 2:00,221.9989464,98.01315274,0.798045838,Weekday,13.5189358,Summer,65.766669,95,20.21550591,133,9.712003731,62.63247125,31.4258128
08/04/2023 3:00,203.271418,85.44990262,0.367572042,Weekday,14.84180542,Summer,39.74533342,72,18.20501969,138,13.15394503,57.72991599,28.73263464
08/04/2023 4:00,189.1887025,94.57924796,0.892789103,Weekday,15.39682032,Summer,55.95408756,99,17.95181488,139,8.03570718,37.6735498,30.94838263
08/04/2023 5:00,222.5343546,101.5834328,0.032752609,Weekday,10.91875293,Summer,64.68039537,63,22.45834367,194,12.05537748,58.12890329,28.30829737
08/04/2023 6:00,184.33644,87.68062579,0.805211815,Weekday,14.70907952,Summer,49.1957352,78,21.98142728,112,8.401026663,35.68879321,30.5845671
