Time,Use [kW],Day Type,Season,Outdoor Temp [°C],Humidity [%],Lighting [kW],Computers [kW],HVAC [kW],Employees Present
04/06/2023 21:00,41.9,Weekend,Summer,24.1,35.54189675,7,10.4,19.7,4
04/06/2023 22:00,52.8,Weekend,Summer,19.9,61.13590775,6.2,13.1,26,7
04/06/2023 23:00,30.5,Weekend,Summer,26.7,35.98548285,3.3,9.1,10.2,3
05/06/2023 0:00,19.5,Weekday,Summer,28.5,47.39604897,2.1,4,6.7,5
05/06/2023 1:00,68,Weekday,Summer,20.7,42.81325303,11.4,16.4,30.5,4
05/06/2023 2:00,-11.2,Weekday,Summer,27.6,37.08260281,-1.5,-2.9,-4.1,5
05/06/2023 3:00,44.5,Weekday,Summer,25.1,75.62703711,8.6,10.4,19.3,5
05/06/2023 4:00,72,Weekday,Summer,25.2,46.4309536,9.6,15.3,30.4,2
05/06/2023 5:00,35.7,Weekday,Summer,26.2,49.81445318,6.8,10.2,13.2,4
05/06/2023 6:00,6.4,Weekday,Summer,30.7,66.84046979,1.2,1.8,2.1,3
05/06/2023 7:00,63.1,Weekday,Summer,25,53.90898066,9.8,17.7,21.1,6
05/06/2023 8:00,53.3,Weekday,Summer,25.6,48.75436887,7.6,15.6,24.5,2
05/06/2023 9:00,224.1,Weekday,Summer,24.6,47.34510896,31.7,52.8,80.4,53
05/06/2023 10:00,206.2,Weekday,Summer,21.9,47.60721248,26,61.4,94.1,65
05/06/2023 11:00,192.2,Weekday,Summer,22.9,62.38296322,23.4,45.9,73,43
05/06/2023 12:00,202.8,Weekday,Summer,24.5,57.86504883,23.2,50.7,80.6,36
05/06/2023 13:00,236.7,Weekday,Summer,26,43.98968312,37.5,56.9,94,57
05/06/2023 14:00,194.2,Weekday,Summer,32,43.2665539,37.3,52.7,84.3,34
05/06/2023 15:00,214.6,Weekday,Summer,22.7,63.04761757,26.2,49.3,98.1,44
05/06/2023 16:00,205.4,Weekday,Summer,27.4,46.18007158,28.3,54.3,68.9,39
05/06/2023 17:00,25.5,Weekday,Summer,28.4,65.44591786,4.5,7.6,7.8,5
05/06/2023 18:00,47.7,Weekday,Summer,26.7,32.65282654,5.4,10.1,20.8,5
05/06/2023 19:00,92,Weekday,Summer,28.9,63.25488918,15.5,21.5,29.8,5
05/06/2023 20:00,74.6,Weekday,Summer,25.5,51.55879051,10.3,21.5,23.6,4
05/06/2023 21:00,62.3,Weekday,Summer,25,51.91878937,9.5,17.7,26.4,4
05/06/2023 22:00,50.5,Weekday,Summer,29.3,57.68735127,6.4,11.2,21.8,5
05/06/2023 23:00,20.7,Weekday,Summer,22.6,45.32381887,3.9,5.4,8,4
06/06/2023 0:00,76.2,Weekday,Summer,28.4,58.07336712,10.8,22.2,27.2,2
06/06/2023 1:00,96.5,Weekday,Summer,26.9,60.70561498,18.5,27.6,30.1,8
06/06/2023 2:00,79.9,Weekday,Summer,30.1,40.81487764,9.9,20.7,28.7,1
06/06/2023 3:00,67.1,Weekday,Summer,23.1,54.35629712,11.3,18.2,26,5
06/06/2023 4:00,39.6,Weekday,Summer,23.5,51.94919028,4.4,9.2,12.4,5
06/06/2023 5:00,34.4,Weekday,Summer,25.8,38.97616888,4,8.3,15.7,7
06/06/2023 6:00,36,Weekday,Summer,22.8,43.69847245,5.3,9.6,12.8,5
06/06/2023 7:00,30.3,Weekday,Summer,22.6,48.72497981,3.7,7.8,11.9,10
06/06/2023 8:00,64.3,Weekday,Summer,29.9,48.85479904,11.7,15.2,20.6,4
06/06/2023 9:00,222,Weekday,Summer,26.5,40.8229082,43.5,53.8,110,55
06/06/2023 10:00,186.6,Weekday,Summer,26.7,57.27955574,25.7,44.3,81.5,54
06/06/2023 11:00,190.1,Weekday,Summer,21.1,65.86999162,33.6,47.6,57.8,47
06/06/2023 12:00,201.6,Weekday,Summer,24.7,56.07662503,40.1,46.9,80.2,45
06/06/2023 13:00,169.2,Weekday,Summer,28.5,56.29830635,20.4,43.4,64.2,43
06/06/2023 14:00,200.5,Weekday,Summer,28,69.37154191,27.5,44,63.4,54
06/06/2023 15:00,210,Weekday,Summer,27.7,51.61697879,31.4,43.9,92.1,65
06/06/2023 16:00,213.4,Weekday,Summer,31.3,49.75441844,36.4,63,69.5,55
06/06/2023 17:00,59.7,Weekday,Summer,20.2,74.05085763,11.2,16,23.9,4
06/06/2023 18:00,32.1,Weekday,Summer,27.5,63.1910935,4.6,9.1,14.5,6
06/06/2023 19:00,35.9,Weekday,Summer,25.8,55.44473197,6,9.2,16.1,3
06/06/2023 20:00,-0.4,Weekday,Summer,22.2,47.82332752,-0.1,-0.1,-0.1,7
06/06/2023 21:00,42.6,Weekday,Summer,23.9,57.07787197,5.7,10.8,18.2,3
06/06/2023 22:00,43.7,Weekday,Summer,26.1,39.18363561,8.4,12.6,18.3,2
06/06/2023 23:00,40.4,Weekday,Summer,22.7,48.72075406,6,8.1,17.6,4
07/06/2023 0:00,79.7,Weekday,Summer,28.9,47.47113324,11,18.1,33.1,5
07/06/2023 1:00,63.8,Weekday,Summer,26,48.59448095,9.1,14.1,27.8,4
07/06/2023 2:00,42,Weekday,Summer,26.2,58.30295704,6,12,13.3,7
07/06/2023 3:00,51.3,Weekday,Summer,20.3,35.92399375,6.7,13.6,24,5
07/06/2023 4:00,68.2,Weekday,Summer,25.9,61.99489303,11.2,16.5,23.4,4
07/06/2023 5:00,75.6,Weekday,Summer,23.2,45.3913784,14.6,21.9,29.9,3
07/06/2023 6:00,37.9,Weekday,Summer,22.6,51.13000742,5.6,10.5,17.9,5
07/06/2023 7:00,40.3,Weekday,Summer,25.2,53.68683065,6.4,9.8,14.4,6
07/06/2023 8:00,38.3,Weekday,Summer,26.2,47.86063598,5.7,11.4,17.2,7
07/06/2023 9:00,186.3,Weekday,Summer,29.5,46.43912913,34.3,42.5,68.3,54
07/06/2023 10:00,169.7,Weekday,Summer,25.9,46.17147914,20.9,41,71.5,62
07/06/2023 11:00,194.9,Weekday,Summer,29.3,64.08688031,28.9,41.8,82.8,32
07/06/2023 12:00,226.4,Weekday,Summer,21.5,49.59249793,35.1,54.9,71.6,46
07/06/2023 13:00,226.6,Weekday,Summer,26.1,53.86879922,35.6,64.4,96.2,43
07/06/2023 14:00,208.9,Weekday,Summer,26.7,46.89569809,39.5,46.2,73.9,46
07/06/2023 15:00,231.2,Weekday,Summer,23.7,50.4362656,44.6,55.9,110.3,49
07/06/2023 16:00,211.8,Weekday,Summer,21,40.85859325,34.7,52.1,101.6,60
07/06/2023 17:00,61.8,Weekday,Summer,27.1,41.0912665,11,12.6,27.3,2
07/06/2023 18:00,72.2,Weekday,Summer,28,44.95559602,11.2,21,33.7,4
07/06/2023 19:00,61.5,Weekday,Summer,26.3,58.8781304,8.4,15.1,21.1,8
07/06/2023 20:00,4,Weekday,Summer,24.7,42.76024474,0.8,0.9,1.4,3
07/06/2023 21:00,71.6,Weekday,Summer,23.2,40.33521927,10.6,18.6,30.2,3
07/06/2023 22:00,59.9,Weekday,Summer,25.6,61.01140392,11.3,15.6,18.2,7
07/06/2023 23:00,34.4,Weekday,Summer,28.7,36.52781398,3.9,8.5,15.7,4
08/06/2023 0:00,61.6,Weekday,Summer,25.1,32.90896963,10.2,15.9,23.8,7
08/06/2023 1:00,46.8,Weekday,Summer,25,38.49029173,7.9,11.7,18.8,7
08/06/2023 2:00,71.7,Weekday,Summer,26.1,42.2948246,12.7,16.4,29.5,5
08/06/2023 3:00,78.3,Weekday,Summer,19.7,42.4949172,14.5,20.8,33.9,3
08/06/2023 4:00,52,Weekday,Summer,24.8,57.35696205,5.7,13,17,5
08/06/2023 5:00,68.5,Weekday,Summer,26.4,52.58970923,9.7,17.1,23.5,5
08/06/2023 6:00,54.4,Weekday,Summer,24,49.07335156,7.1,11.7,19.8,5
08/06/2023 7:00,49.8,Weekday,Summer,27.9,53.02659207,7.4,10.1,23.3,2
08/06/2023 8:00,67.1,Weekday,Summer,23.5,53.23217029,9.8,19.2,24,0
08/06/2023 9:00,203,Weekday,Summer,22.6,54.52590592,23.2,52.7,100.9,47
08/06/2023 10:00,206.2,Weekday,Summer,26,60.73632316,21.7,55.1,76.3,47
08/06/2023 11:00,230.5,Weekday,Summer,32.1,62.80609717,24.3,57.5,74.7,52
08/06/2023 12:00,246.4,Weekday,Summer,24,51.24058968,36.2,51.4,80.4,48
08/06/2023 13:00,210.3,Weekday,Summer,23.5,56.96395969,30.8,44.8,100.3,48
08/06/2023 14:00,197.8,Weekday,Summer,23,30,36.5,50.3,76.8,52
08/06/2023 15:00,231.1,Weekday,Summer,21.1,55.74301037,23.9,67.7,88.2,44
08/06/2023 16:00,218,Weekday,Summer,21.6,66.74927151,31.7,52.3,103.7,40
08/06/2023 17:00,64.2,Weekday,Summer,24.7,45.67979287,7.6,17.7,25.4,6
08/06/2023 18:00,43.4,Weekday,Summer,20.1,48.19979638,6,10.8,19.6,3
08/06/2023 19:00,52.3,Weekday,Summer,27.4,42.93982677,10.2,13.4,19.8,1
08/06/2023 20:00,38.7,Weekday,Summer,30.4,48.89529797,4.2,11.4,18.4,5
08/06/2023 21:00,69.7,Weekday,Summer,29.5,30,7.4,20.6,34.4,1
08/06/2023 22:00,60.2,Weekday,Summer,24.3,51.82844561,9.8,16.7,29.1,5
08/06/2023 23:00,25.5,Weekday,Summer,26.3,48.40427026,3.1,6.8,8.2,4
09/06/2023 0:00,27.9,Weekday,Summer,23.6,68.14567435,4,6.9,11.7,0
09/06/2023 1:00,80.8,Weekday,Summer,17,38.72071132,12.9,17.4,30.5,4
09/06/2023 2:00,54.8,Weekday,Summer,26.5,60.38310273,8.4,11.6,21,4
09/06/2023 3:00,96,Weekday,Summer,23,54.82725181,11.3,24.5,29.8,9
09/06/2023 4:00,52.4,Weekday,Summer,32.2,40.24974898,7.8,10.9,25.8,2
09/06/2023 5:00,91.2,Weekday,Summer,22.9,45.94149977,14.8,24,40,3
09/06/2023 6:00,35.3,Weekday,Summer,26.7,63.10765884,7,8.2,17.5,3
09/06/2023 7:00,48.7,Weekday,Summer,27.7,30,8.7,13.8,15.3,6
09/06/2023 8:00,54.5,Weekday,Summer,26.9,48.78138288,6.8,12.7,26.6,5
09/06/2023 9:00,180.9,Weekday,Summer,24.2,54.21862963,29.6,43.6,72,54
09/06/2023 10:00,208,Weekday,Summer,27.4,54.12710139,35.7,51.2,86.2,44
09/06/2023 11:00,214.4,Weekday,Summer,26.7,57.01694708,21.8,54.2,86.4,62
09/06/2023 12:00,224.2,Weekday,Summer,25,44.6654266,38.7,63.2,92.1,48
09/06/2023 13:00,207.9,Weekday,Summer,20.8,51.11353219,34.9,54.7,99.5,49
09/06/2023 14:00,203.1,Weekday,Summer,26.6,40.77104014,26.1,56.1,84.6,56
09/06/2023 15:00,239,Weekday,Summer,28.9,44.59590321,33.6,48.3,117.8,37
09/06/2023 16:00,191.6,Weekday,Summer,28.1,55.89740471,27.5,48.1,90.3,55
09/06/2023 17:00,69.4,Weekday,Summer,28.2,60.05878714,11.9,19.2,30.2,4
09/06/2023 18:00,66.2,Weekday,Summer,22.4,39.08301702,7.2,13.6,27,2
09/06/2023 19:00,42.1,Weekday,Summer,28.2,51.68007263,8.1,9.8,13.2,7
09/06/2023 20:00,47.5,Weekday,Summer,17.6,59.81051569,4.8,9.6,22.1,1
09/06/2023 21:00,43.7,Weekday,Summer,25.4,39.35968392,6.2,9,13.9,3
09/06/2023 22:00,25.9,Weekday,Summer,27.2,53.83841274,2.7,5.4,8,5
09/06/2023 23:00,24.4,Weekday,Summer,25,44.90372376,3.1,6.6,9.9,5
10/06/2023 0:00,8.7,Weekend,Summer,18.9,47.73774305,0.9,1.9,4,3
10/06/2023 1:00,19.2,Weekend,Summer,24.3,56.60920896,2.9,5.1,5.8,6
10/06/2023 2:00,-15.8,Weekend,Summer,27.4,39.98590344,-3,-3.8,-7.6,5
10/06/2023 3:00,15,Weekend,Summer,27.9,40.36090361,1.9,4.5,4.7,3
10/06/2023 4:00,45.3,Weekend,Summer,29,50.68835116,8.9,10,19.2,4
10/06/2023 5:00,82.1,Weekend,Summer,23.7,73.38224672,11.8,18.2,32,4
10/06/2023 6:00,10.9,Weekend,Summer,28.5,45.63628128,2,2.8,4.3,5
10/06/2023 7:00,9.7,Weekend,Summer,29.1,64.85736913,1.6,2.9,4.1,5
10/06/2023 8:00,67.5,Weekend,Summer,22.6,55.81667757,8.1,16.4,30.1,6
10/06/2023 9:00,26.3,Weekend,Summer,27.3,70.3886898,4.1,7.8,11.1,5
10/06/2023 10:00,38.1,Weekend,Summer,25.6,42.28422474,6.9,11.1,13.6,4
10/06/2023 11:00,64.2,Weekend,Summer,24.5,68.29187517,7.9,16.2,26.9,7
10/06/2023 12:00,36.9,Weekend,Summer,25.5,45.29890335,5.7,7.4,18.3,4
10/06/2023 13:00,36.9,Weekend,Summer,27.3,56.85134378,6.4,8.8,14.5,0
10/06/2023 14:00,34.5,Weekend,Summer,29.1,57.25795279,4,8.5,10.8,4
10/06/2023 15:00,46.8,Weekend,Summer,24.7,80,7.4,9.7,23.2,6
10/06/2023 16:00,28.8,Weekend,Summer,21.8,54.7155112,4.7,8.1,9.3,8
10/06/2023 17:00,61.7,Weekend,Summer,29.2,48.73860908,7,14.6,19.5,4
10/06/2023 18:00,31.9,Weekend,Summer,24.7,41.37191633,4.9,9.3,10.2,5
10/06/2023 19:00,49.2,Weekend,Summer,23.4,41.05005275,7.2,11.6,21.4,5
10/06/2023 20:00,5.8,Weekend,Summer,27.7,44.87032881,0.9,1.5,1.8,0
10/06/2023 21:00,-10.7,Weekend,Summer,26.6,47.22308382,-1.8,-2.4,-5.1,4
10/06/2023 22:00,25.4,Weekend,Summer,25.4,47.63761021,4.2,5.4,12,4
10/06/2023 23:00,12,Weekend,Summer,23.2,52.1421591,1.8,2.5,4.5,7
11/06/2023 0:00,26.1,Weekend,Summer,24.2,55.32491904,4,5.8,10.5,2
11/06/2023 1:00,58.1,Weekend,Summer,26.4,45.33722524,10.4,17.3,22.9,6
11/06/2023 2:00,21.6,Weekend,Summer,24,53.66292809,4,5,6.6,5
11/06/2023 3:00,48.8,Weekend,Summer,24.3,59.97591317,7.8,14.4,20.6,3
11/06/2023 4:00,64.5,Weekend,Summer,22.6,55.91506609,8.4,16.1,24.2,4
11/06/2023 5:00,34.4,Weekend,Summer,27.4,52.11214876,3.5,8.6,10.3,5
11/06/2023 6:00,23,Weekend,Summer,23.4,43.86472738,3.7,6.7,8.8,6
11/06/2023 7:00,34.1,Weekend,Summer,26.5,41.89741187,6.5,7,12.7,7
11/06/2023 8:00,34.9,Weekend,Summer,25.1,57.23792458,5,10.1,13,9
11/06/2023 9:00,-9.2,Weekend,Summer,23.3,50.05292258,-1.5,-2.6,-3.8,3
11/06/2023 10:00,30.9,Weekend,Summer,30.7,36.4418574,5.8,8,12,5
11/06/2023 11:00,-0.4,Weekend,Summer,25.4,35.92973853,-0.1,-0.1,-0.2,2
11/06/2023 12:00,34.1,Weekend,Summer,21.5,57.74254258,4.9,9.6,16.4,6
11/06/2023 13:00,58.9,Weekend,Summer,30.9,59.9365542,7.6,14.1,21.9,2
11/06/2023 14:00,54.5,Weekend,Summer,28.5,55.28921191,5.9,10.9,22,3
11/06/2023 15:00,44.9,Weekend,Summer,23.5,45.85942861,6.1,13.3,18.5,4
11/06/2023 16:00,11.3,Weekend,Summer,25.3,55.32798761,2.1,2.5,5,6
11/06/2023 17:00,-4,Weekend,Summer,27.6,43.93312725,-0.4,-1,-1.4,6
11/06/2023 18:00,31.2,Weekend,Summer,26.6,53.45055318,3.6,7,11.5,5
11/06/2023 19:00,12.6,Weekend,Summer,27.9,66.06585079,1.3,3,4.1,0
11/06/2023 20:00,7.6,Weekend,Summer,25.4,30.0665519,1.1,1.8,3.7,4
11/06/2023 21:00,25.6,Weekend,Summer,23.8,43.03015131,4.2,6.1,10.4,1
11/06/2023 22:00,54.6,Weekend,Summer,25.4,38.61708215,10.5,14.5,23.3,6
11/06/2023 23:00,46.9,Weekend,Summer,21.8,73.37333423,9.1,11.9,19.6,4
12/06/2023 0:00,65.6,Weekday,Summer,24.2,55.71278959,13,15.2,25.6,3
12/06/2023 1:00,36.4,Weekday,Summer,25.1,38.46557065,7.2,9,11.3,5
12/06/2023 2:00,15.7,Weekday,Summer,26.2,49.74925191,2.7,4.3,5.6,3
12/06/2023 3:00,34.2,Weekday,Summer,30.2,46.84632491,5.3,8.1,15.6,5
12/06/2023 4:00,49,Weekday,Summer,22.1,41.80244532,8.1,9.9,17.3,5
12/06/2023 5:00,68.8,Weekday,Summer,29.8,40.96829511,7.2,19.5,34.1,6
12/06/2023 6:00,55.4,Weekday,Summer,26.3,30,7.7,16.5,23.4,10
12/06/2023 7:00,36.1,Weekday,Summer,17.9,40.59461359,5,8.6,16.3,6
12/06/2023 8:00,37.6,Weekday,Summer,28.8,34.9948922,5.8,10.4,15,5
12/06/2023 9:00,216.2,Weekday,Summer,24.7,66.99126842,29,45.9,76.9,52
12/06/2023 10:00,217.3,Weekday,Summer,29.6,44.20020329,28.6,54.5,99,53
12/06/2023 11:00,218.5,Weekday,Summer,23.2,41.94114723,42.7,63.5,76.6,44
12/06/2023 12:00,218,Weekday,Summer,23.8,55.0497264,27.5,53.4,93.3,53
12/06/2023 13:00,169.1,Weekday,Summer,27.4,46.23041412,24.2,47.4,71.6,47
12/06/2023 14:00,191.3,Weekday,Summer,20,32.01219106,24.9,48,71.7,72
12/06/2023 15:00,203.5,Weekday,Summer,22.9,43.03110817,28.6,57.3,65.5,54
12/06/2023 16:00,202.7,Weekday,Summer,20.5,47.68339281,26.3,53.2,65,53
12/06/2023 17:00,31,Weekday,Summer,22.1,62.56314526,5.4,7.2,10.4,4
12/06/2023 18:00,55.7,Weekday,Summer,29.9,53.14209891,9.1,12.8,27.7,5
12/06/2023 19:00,66.7,Weekday,Summer,22.1,52.50434886,12,14.2,26.8,5
12/06/2023 20:00,65.1,Weekday,Summer,22.8,38.75076057,9.5,17.5,29.9,6
12/06/2023 21:00,39.7,Weekday,Summer,16.5,53.23411414,7.7,11.2,15.5,4
12/06/2023 22:00,30.2,Weekday,Summer,23.1,45.97888739,3.6,8.4,13.6,5
12/06/2023 23:00,49.3,Weekday,Summer,15.7,50.53835892,8.5,11.8,22.8,8
13/06/2023 0:00,46.7,Weekday,Summer,25.9,38.79572246,6.9,12.2,22.8,5
13/06/2023 1:00,60.7,Weekday,Summer,27.3,54.73055671,6.8,17.9,29.5,6
13/06/2023 2:00,63.3,Weekday,Summer,26.3,54.90793726,9.9,18.9,21.3,6
13/06/2023 3:00,65.3,Weekday,Summer,20.4,35.29910349,13,17.6,24.5,3
13/06/2023 4:00,21.4,Weekday,Summer,24.8,42.1279081,3.7,4.8,10.4,4
13/06/2023 5:00,74.4,Weekday,Summer,26.3,40.68541198,7.8,21.8,22.9,7
13/06/2023 6:00,55.4,Weekday,Summer,23.8,58.34005872,9.9,11.7,18.5,3
13/06/2023 7:00,53.8,Weekday,Summer,21.1,60.3377485,5.7,14.2,23.3,9
13/06/2023 8:00,48,Weekday,Summer,27.8,31.51831228,7.2,11.7,21.2,5
13/06/2023 9:00,205.6,Weekday,Summer,21.4,49.01105463,22.1,61.6,99.3,35
13/06/2023 10:00,228.1,Weekday,Summer,26.4,45.94121357,30.9,46.1,85,53
13/06/2023 11:00,206.2,Weekday,Summer,25.1,44.48953673,37.1,50.5,74.1,73
13/06/2023 12:00,199.7,Weekday,Summer,29.4,55.71995872,35,55.4,73,43
13/06/2023 13:00,204.8,Weekday,Summer,31.9,59.04991065,27.7,53.1,97.6,58
13/06/2023 14:00,205.1,Weekday,Summer,23.3,57.42088556,26.6,54.4,70.8,67
13/06/2023 15:00,196.2,Weekday,Summer,21.5,59.44800552,31.1,47.7,64.4,41
13/06/2023 16:00,217.6,Weekday,Summer,25.4,62.20243213,40.2,58,71.5,61
13/06/2023 17:00,18.2,Weekday,Summer,25.1,49.00781287,2.4,4,6.3,3
13/06/2023 18:00,57.2,Weekday,Summer,26.8,59.16324035,6.6,12.2,26.9,5
13/06/2023 19:00,58.5,Weekday,Summer,22.7,57.13047228,11.1,17.2,22.6,1
13/06/2023 20:00,72.3,Weekday,Summer,22.7,57.19888096,9.9,17.9,35.9,8
13/06/2023 21:00,35.8,Weekday,Summer,24.7,38.0750217,6,8.5,17.6,3
13/06/2023 22:00,19.9,Weekday,Summer,25.9,51.66936256,2.5,5.4,8.9,4
13/06/2023 23:00,72.4,Weekday,Summer,21.6,50.22784306,8.6,21.3,28.9,5
14/06/2023 0:00,55.2,Weekday,Summer,24.6,59.41900313,9.1,12.6,19.4,5
14/06/2023 1:00,34.8,Weekday,Summer,24.8,48.21956119,4.8,9.5,16.7,6
14/06/2023 2:00,31.2,Weekday,Summer,27,44.76565498,3.6,7.3,14.3,5
14/06/2023 3:00,57.2,Weekday,Summer,24.8,52.88955708,6.4,14.4,22,4
14/06/2023 4:00,71.9,Weekday,Summer,28.5,47.46654536,8.9,17.8,22.4,5
14/06/2023 5:00,68.2,Weekday,Summer,27,58.75854503,8.9,17.2,27.9,5
14/06/2023 6:00,43.3,Weekday,Summer,19.7,43.2990223,6.3,10.7,18,3
14/06/2023 7:00,1.4,Weekday,Summer,24.3,59.93865594,0.3,0.4,0.7,4
14/06/2023 8:00,24.7,Weekday,Summer,28.5,37.54255014,4,6.5,10.9,9
14/06/2023 9:00,183,Weekday,Summer,22.2,54.89559902,20.2,39.2,90.8,45
14/06/2023 10:00,217.4,Weekday,Summer,25.8,50.29015235,38.9,60.2,83.5,51
14/06/2023 11:00,183,Weekday,Summer,26.1,57.51302393,18.5,39.2,70.4,41
14/06/2023 12:00,203.2,Weekday,Summer,25.4,44.02388963,26.4,43.9,72.5,40
14/06/2023 13:00,212.6,Weekday,Summer,23.9,49.7995599,32.5,50.9,79.5,47
14/06/2023 14:00,194.3,Weekday,Summer,25.1,52.12033136,33.7,53.2,70.7,21
14/06/2023 15:00,229.5,Weekday,Summer,23.3,60.16507169,25.5,57,87.2,55
14/06/2023 16:00,224.4,Weekday,Summer,22.8,61.41915672,25.1,66.4,85,61
14/06/2023 17:00,19.7,Weekday,Summer,27.8,43.63183719,3.8,5.3,6.8,3
14/06/2023 18:00,29.7,Weekday,Summer,24.1,35.94690054,5.4,7,14.1,5
14/06/2023 19:00,46.8,Weekday,Summer,32.1,43.76937135,5.2,10.4,17,4
14/06/2023 20:00,10.9,Weekday,Summer,20.6,41.95678385,1.8,2.5,5.2,6
14/06/2023 21:00,67.5,Weekday,Summer,25.4,35.26614674,13.1,19.4,27.8,3
14/06/2023 22:00,60.8,Weekday,Summer,22.6,44.51257288,10.7,16.1,19.4,7
14/06/2023 23:00,55.8,Weekday,Summer,27.3,46.3630445,6.6,15.1,23.8,2
15/06/2023 0:00,41.1,Weekday,Summer,21.6,53.26739827,8,9.6,13.7,7
15/06/2023 1:00,25.8,Weekday,Summer,28.4,76.3735978,5.1,5.9,12.2,3
15/06/2023 2:00,64.8,Weekday,Summer,27.2,46.56012546,10.6,15.6,27.8,4
15/06/2023 3:00,23.7,Weekday,Summer,21.8,66.48821821,4.1,5.4,11.2,5
15/06/2023 4:00,37.3,Weekday,Summer,23.9,38.22127004,4.8,8.1,18.6,3
15/06/2023 5:00,14.7,Weekday,Summer,26.3,59.7519214,2.6,3,4.7,8
15/06/2023 6:00,-1,Weekday,Summer,27.9,54.8070592,-0.1,-0.3,-0.5,5
15/06/2023 7:00,53.7,Weekday,Summer,26.8,43.99974339,5.6,14.4,20.3,5
15/06/2023 8:00,29.3,Weekday,Summer,24.3,49.87697105,5,8,13.4,7
15/06/2023 9:00,194.8,Weekday,Summer,31.3,53.41244915,28.2,42.6,68.1,55
15/06/2023 10:00,202.8,Weekday,Summer,28.6,46.16972847,21.4,46.5,99.1,48
15/06/2023 11:00,196.4,Weekday,Summer,22.1,45.45972786,21.8,56.5,71.7,37
15/06/2023 12:00,222.7,Weekday,Summer,25.1,48.29496522,27.7,62.4,79,57
15/06/2023 13:00,214.3,Weekday,Summer,31.2,52.06768492,25.3,45,79,27
15/06/2023 14:00,206.2,Weekday,Summer,26.2,42.37194857,37.9,52.6,93,57
15/06/2023 15:00,177.1,Weekday,Summer,25.1,47.94667728,24.3,45.1,75.1,45
15/06/2023 16:00,222.1,Weekday,Summer,23.8,50.80983533,24,59.6,109.8,52
15/06/2023 17:00,47.5,Weekday,Summer,21.7,50.98157032,7.1,12.3,15.7,6
15/06/2023 18:00,48.5,Weekday,Summer,24.8,54.2690925,5.7,13.4,16.9,1
15/06/2023 19:00,77.4,Weekday,Summer,24.6,50.89121353,8.8,23.1,28,7
15/06/2023 20:00,13.4,Weekday,Summer,20.5,41.36616316,2,3.2,6.6,3
15/06/2023 21:00,16.8,Weekday,Summer,22.4,42.07795067,2,4.5,5.9,4
15/06/2023 22:00,58.9,Weekday,Summer,27.9,57.26127472,7.3,17,22.6,3
15/06/2023 23:00,102.5,Weekday,Summer,21.4,51.47581489,15.8,24,48.6,4
16/06/2023 0:00,80.2,Weekday,Summer,24.4,54.39502243,16,20.7,25.2,4
16/06/2023 1:00,51.8,Weekday,Summer,26.4,53.32046419,10.3,15.2,17.8,4
16/06/2023 2:00,66.7,Weekday,Summer,26.6,47.50535116,13.3,18.4,27.6,5
16/06/2023 3:00,52.7,Weekday,Summer,29.7,55.26315909,5.6,11.7,22.4,2
16/06/2023 4:00,59.5,Weekday,Summer,24.1,42.23003712,11.2,13.8,28.3,6
16/06/2023 5:00,51.3,Weekday,Summer,25.1,47.07255811,8,14.5,23.2,5
16/06/2023 6:00,45.6,Weekday,Summer,30.2,48.53446613,8.6,11.6,20.6,4
16/06/2023 7:00,66.2,Weekday,Summer,23.1,55.60823453,12.5,13.3,22.5,6
16/06/2023 8:00,47.8,Weekday,Summer,24.9,49.44087381,7.9,10.7,20.4,8
16/06/2023 9:00,214.3,Weekday,Summer,25.4,42.08196403,23.7,48.7,71.2,61
16/06/2023 10:00,194.3,Weekday,Summer,24.6,37.53372614,38,51.2,78.6,39
16/06/2023 11:00,190.7,Weekday,Summer,28,50.39602367,33.2,45.6,83.6,60
16/06/2023 12:00,187.2,Weekday,Summer,17.8,52.66692518,29.9,51,85.1,63
16/06/2023 13:00,175.7,Weekday,Summer,23.6,41.88203319,28,36.6,72.9,37
16/06/2023 14:00,207.9,Weekday,Summer,27.1,54.97017367,36,56.6,87.1,35
16/06/2023 15:00,204.9,Weekday,Summer,22.3,68.17635296,32.8,42.2,76.9,52
16/06/2023 16:00,168.3,Weekday,Summer,22.6,52.08944296,22.1,38.6,79.6,37
16/06/2023 17:00,12.1,Weekday,Summer,23.8,51.88277155,2,3.6,4.8,7
16/06/2023 18:00,56,Weekday,Summer,29.4,46.14060163,11.1,16.4,26.5,6
16/06/2023 19:00,33.4,Weekday,Summer,25.7,69.33474079,5.3,7.5,15.7,7
16/06/2023 20:00,38.2,Weekday,Summer,24.6,46.41877386,4.7,9.7,15.7,3
16/06/2023 21:00,45.9,Weekday,Summer,21.5,48.04357248,7.4,9.2,17.4,7
16/06/2023 22:00,39,Weekday,Summer,25.6,53.80194672,7.7,11.4,18.6,5
16/06/2023 23:00,43,Weekday,Summer,20.8,42.52553566,7.9,11.2,16.1,3
17/06/2023 0:00,51,Weekend,Summer,18.6,49.67480227,6.2,11.8,20.9,2
17/06/2023 1:00,22,Weekend,Summer,23.8,60.20929332,3.4,5.2,7.7,5
17/06/2023 2:00,-2.3,Weekend,Summer,17.9,56.44511002,-0.3,-0.6,-0.9,3
17/06/2023 3:00,23.5,Weekend,Summer,24.1,37.82260194,3.8,6.8,9,3
17/06/2023 4:00,34.8,Weekend,Summer,28.3,48.58209351,4.8,8.9,12,4
